   X,    Y,    Latitude,   Longitude, HGT_201906170000
  10,   14,   50.186279, -100.324211,      242.772
  11,   14,   50.190085, -100.170740,      243.522
  12,   14,   50.193779, -100.017257,      242.147
  13,   14,   50.197361,  -99.863760,      221.147
  14,   14,   50.200832,  -99.710251,      197.397
  15,   14,   50.204192,  -99.556730,      178.147
  16,   14,   50.207440,  -99.403197,      167.397
  17,   14,   50.210577,  -99.249653,      163.272
  18,   14,   50.213603,  -99.096097,      179.397
  19,   14,   50.216517,  -98.942532,      219.147
  20,   14,   50.219320,  -98.788956,      259.397
  21,   14,   50.222011,  -98.635371,      229.272
  22,   14,   50.224591,  -98.481776,      501.272
  23,   14,   50.227060,  -98.328172,      489.647
  24,   14,   50.229417,  -98.174560,      408.772
  25,   14,   50.231663,  -98.020940,      436.397
  26,   14,   50.233797,  -97.867311,      431.147
  27,   14,   50.235820,  -97.713676,      402.522
  28,   14,   50.237732,  -97.560033,      364.772
  29,   14,   50.239532,  -97.406384,      321.272
  30,   14,   50.241221,  -97.252729,      296.897
  31,   14,   50.242798,  -97.099068,      258.647
  32,   14,   50.244264,  -96.945401,      179.397
  33,   14,   50.245619,  -96.791730,       97.272
  34,   14,   50.246862,  -96.638054,       63.647
  35,   14,   50.247994,  -96.484374,      630.897
  36,   14,   50.249014,  -96.330690,      722.397
  37,   14,   50.249923,  -96.177002,      689.272
  38,   14,   50.250720,  -96.023312,      523.022
  39,   14,   50.251406,  -95.869618,      487.897
  40,   14,   50.251981,  -95.715923,      445.647
  41,   14,   50.252444,  -95.562226,      430.147
  42,   14,   50.252796,  -95.408527,      548.897
  43,   14,   50.253037,  -95.254827,      914.272
  44,   14,   50.253166,  -95.101127,      886.647
   1,   15,   50.245229, -101.712381,      716.397
   2,   15,   50.250038, -101.558875,      564.647
   3,   15,   50.254735, -101.405351,      352.897
   4,   15,   50.259321, -101.251811,      238.022
   5,   15,   50.263795, -101.098255,      214.897
   6,   15,   50.268158, -100.944683,      247.897
   7,   15,   50.272409, -100.791096,      268.022
   8,   15,   50.276550, -100.637494,      270.272
   9,   15,   50.280578, -100.483878,      262.522
  10,   15,   50.284496, -100.330247,      250.022
  11,   15,   50.288302, -100.176603,      238.272
  12,   15,   50.291996, -100.022946,      237.022
  13,   15,   50.295580,  -99.869275,      217.272
  14,   15,   50.299051,  -99.715593,      194.897
  15,   15,   50.302412,  -99.561898,      175.397
  16,   15,   50.305661,  -99.408191,      161.272
  17,   15,   50.308798,  -99.254473,      175.897
  18,   15,   50.311825,  -99.100744,      349.397
  19,   15,   50.314739,  -98.947004,      574.647
  20,   15,   50.317543,  -98.793254,      610.022
  21,   15,   50.320235,  -98.639495,      579.022
  22,   15,   50.322815,  -98.485726,      632.897
  23,   15,   50.325284,  -98.331948,      662.147
  24,   15,   50.327642,  -98.178162,      621.147
  25,   15,   50.329888,  -98.024367,      522.772
  26,   15,   50.332023,  -97.870565,      455.647
  27,   15,   50.334047,  -97.716755,      421.147
  28,   15,   50.335958,  -97.562938,      396.897
  29,   15,   50.337759,  -97.409115,      337.647
  30,   15,   50.339448,  -97.255285,      306.272
  31,   15,   50.341026,  -97.101450,      259.897
  32,   15,   50.342492,  -96.947609,      183.397
  33,   15,   50.343847,  -96.793763,       86.147
  34,   15,   50.345090,  -96.639913,       55.647
  35,   15,   50.346222,  -96.486058,       72.897
  36,   15,   50.347243,  -96.332200,      401.272
  37,   15,   50.348152,  -96.178338,      866.522
  38,   15,   50.348950,  -96.024473,      555.522
  39,   15,   50.349636,  -95.870605,      460.897
  40,   15,   50.350211,  -95.716736,      381.647
  41,   15,   50.350674,  -95.562864,      349.022
  42,   15,   50.351026,  -95.408991,      373.397
  43,   15,   50.351266,  -95.255117,      439.897
  44,   15,   50.351396,  -95.101242,      427.897
   1,   16,   50.343346, -101.719996,      869.522
   2,   16,   50.348156, -101.566316,      761.272
   3,   16,   50.352854, -101.412619,      258.022
   4,   16,   50.357440, -101.258905,      100.522
   5,   16,   50.361916, -101.105175,      113.022
   6,   16,   50.366279, -100.951429,      186.022
   7,   16,   50.370532, -100.797669,      234.897
   8,   16,   50.374673, -100.643893,      258.897
   9,   16,   50.378702, -100.490102,      271.022
  10,   16,   50.382621, -100.336298,      275.647
  11,   16,   50.386427, -100.182480,      272.022
  12,   16,   50.390123, -100.028648,      249.647
  13,   16,   50.393707,  -99.874804,      223.272
  14,   16,   50.397179,  -99.720947,      195.772
  15,   16,   50.400540,  -99.567077,      169.272
  16,   16,   50.403790,  -99.413196,      147.147
  17,   16,   50.406928,  -99.259304,      193.647
  18,   16,   50.409955,  -99.105400,      391.022
  19,   16,   50.412870,  -98.951486,      646.147
  20,   16,   50.415674,  -98.797562,      643.272
  21,   16,   50.418367,  -98.643628,      630.022
  22,   16,   50.420948,  -98.489685,      675.147
  23,   16,   50.423417,  -98.335733,      725.647
  24,   16,   50.425776,  -98.181772,      658.397
  25,   16,   50.428022,  -98.027803,      530.147
  26,   16,   50.430158,  -97.873826,      454.772
  27,   16,   50.432181,  -97.719841,      416.397
  28,   16,   50.434094,  -97.565850,      389.522
  29,   16,   50.435895,  -97.411852,      327.522
  30,   16,   50.437584,  -97.257848,      286.022
  31,   16,   50.439162,  -97.103837,      226.772
  32,   16,   50.440629,  -96.949822,      155.772
  33,   16,   50.441984,  -96.795801,      104.772
  34,   16,   50.443227,  -96.641776,       59.522
  35,   16,   50.444360,  -96.487747,       50.147
  36,   16,   50.445380,  -96.333714,      326.647
  37,   16,   50.446290,  -96.179677,      943.272
  38,   16,   50.447088,  -96.025637,      628.772
  39,   16,   50.447774,  -95.871595,      458.647
  40,   16,   50.448349,  -95.717550,      338.272
  41,   16,   50.448812,  -95.563504,      305.397
  42,   16,   50.449164,  -95.409456,      341.397
  43,   16,   50.449405,  -95.255407,      348.897
  44,   16,   50.449534,  -95.101357,      337.022
   1,   17,   50.441372, -101.727628,      929.522
   2,   17,   50.446182, -101.573774,      390.772
   3,   17,   50.450881, -101.419903,      205.147
   4,   17,   50.455468, -101.266015,      120.272
   5,   17,   50.459945, -101.112111,       71.647
   6,   17,   50.464309, -100.958191,      103.397
   7,   17,   50.468562, -100.804256,      143.022
   8,   17,   50.472704, -100.650306,      168.397
   9,   17,   50.476735, -100.496341,      208.772
  10,   17,   50.480654, -100.342362,      275.022
  11,   17,   50.484461, -100.188369,      276.272
  12,   17,   50.488157, -100.034363,      251.272
  13,   17,   50.491742,  -99.880344,      216.397
  14,   17,   50.495215,  -99.726313,      183.022
  15,   17,   50.498577,  -99.572269,      157.647
  16,   17,   50.501827,  -99.418213,      115.397
  17,   17,   50.504966,  -99.264146,      128.272
  18,   17,   50.507993,  -99.110068,      185.147
  19,   17,   50.510909,  -98.955979,      249.522
  20,   17,   50.513714,  -98.801880,      536.897
  21,   17,   50.516407,  -98.647771,      577.522
  22,   17,   50.518989,  -98.493653,      622.522
  23,   17,   50.521459,  -98.339526,      770.522
  24,   17,   50.523817,  -98.185390,      646.522
  25,   17,   50.526064,  -98.031246,      537.272
  26,   17,   50.528200,  -97.877094,      454.147
  27,   17,   50.530224,  -97.722934,      348.147
  28,   17,   50.532137,  -97.568768,      162.772
  29,   17,   50.533938,  -97.414595,      128.897
  30,   17,   50.535628,  -97.260416,      126.272
  31,   17,   50.537207,  -97.106230,      119.522
  32,   17,   50.538673,  -96.952040,       98.522
  33,   17,   50.540029,  -96.797844,      124.772
  34,   17,   50.541273,  -96.643644,       95.522
  35,   17,   50.542405,  -96.489439,      317.647
  36,   17,   50.543426,  -96.335231,      806.522
  37,   17,   50.544336,  -96.181019,      985.772
  38,   17,   50.545133,  -96.026804,      757.772
  39,   17,   50.545820,  -95.872586,      466.897
  40,   17,   50.546395,  -95.718366,      275.272
  41,   17,   50.546859,  -95.564145,      207.647
  42,   17,   50.547211,  -95.409921,      305.397
  43,   17,   50.547451,  -95.255697,      336.397
  44,   17,   50.547580,  -95.101472,      332.897
   1,   18,   50.539305, -101.735277,     1077.522
   2,   18,   50.544116, -101.581249,      353.772
   3,   18,   50.548816, -101.427203,      155.647
   4,   18,   50.553405, -101.273141,      110.647
   5,   18,   50.557882, -101.119062,       51.022
   6,   18,   50.562247, -100.964968,       55.772
   7,   18,   50.566501, -100.810858,       63.272
   8,   18,   50.570644, -100.656733,       85.522
   9,   18,   50.574675, -100.502594,      136.522
  10,   18,   50.578595, -100.348440,      242.647
  11,   18,   50.582403, -100.194273,      242.522
  12,   18,   50.586100, -100.040092,      226.397
  13,   18,   50.589685,  -99.885898,      203.647
  14,   18,   50.593159,  -99.731691,      179.522
  15,   18,   50.596522,  -99.577472,      146.147
  16,   18,   50.599772,  -99.423241,       84.897
  17,   18,   50.602912,  -99.268999,       61.522
  18,   18,   50.605940,  -99.114746,       61.022
  19,   18,   50.608856,  -98.960482,       56.647
  20,   18,   50.611662,  -98.806208,      143.897
  21,   18,   50.614355,  -98.651924,      187.772
  22,   18,   50.616937,  -98.497630,      386.397
  23,   18,   50.619408,  -98.343328,      796.897
  24,   18,   50.621767,  -98.189016,      675.022
  25,   18,   50.624014,  -98.034697,      589.897
  26,   18,   50.626151,  -97.880369,      488.647
  27,   18,   50.628175,  -97.726035,      358.897
  28,   18,   50.630088,  -97.571693,      139.272
  29,   18,   50.631890,  -97.417344,      104.647
  30,   18,   50.633580,  -97.262989,      106.522
  31,   18,   50.635159,  -97.108629,      106.272
  32,   18,   50.636626,  -96.954263,       67.522
  33,   18,   50.637982,  -96.799891,      108.147
  34,   18,   50.639226,  -96.645515,      101.397
  35,   18,   50.640358,  -96.491135,      169.147
  36,   18,   50.641379,  -96.336751,      268.522
  37,   18,   50.642289,  -96.182364,      163.647
  38,   18,   50.643087,  -96.027973,       90.772
  39,   18,   50.643774,  -95.873580,      161.397
  40,   18,   50.644349,  -95.719184,      227.522
  41,   18,   50.644813,  -95.564787,      210.147
  42,   18,   50.645165,  -95.410388,      306.772
  43,   18,   50.645405,  -95.255988,      347.272
  44,   18,   50.645535,  -95.101588,      348.772
   1,   19,   50.637146, -101.742944,      531.772
   2,   19,   50.641958, -101.588741,      187.272
   3,   19,   50.646659, -101.434520,       76.772
   4,   19,   50.651248, -101.280283,       52.647
   5,   19,   50.655726, -101.126029,       46.772
   6,   19,   50.660093, -100.971760,       55.022
   7,   19,   50.664348, -100.817475,       65.647
   8,   19,   50.668491, -100.663175,       78.397
   9,   19,   50.672523, -100.508861,      108.897
  10,   19,   50.676444, -100.354532,      219.772
  11,   19,   50.680253, -100.200189,      234.897
  12,   19,   50.683950, -100.045833,      228.772
  13,   19,   50.687536,  -99.891464,      211.772
  14,   19,   50.691011,  -99.737081,      179.897
  15,   19,   50.694374,  -99.582687,      101.272
  16,   19,   50.697625,  -99.428281,       80.897
  17,   19,   50.700765,  -99.273863,       73.897
  18,   19,   50.703794,  -99.119434,       60.647
  19,   19,   50.706711,  -98.964995,       44.772
  20,   19,   50.709517,  -98.810545,       60.897
  21,   19,   50.712211,  -98.656085,      114.397
  22,   19,   50.714793,  -98.501616,      268.272
  23,   19,   50.717264,  -98.347138,      738.522
  24,   19,   50.719624,  -98.192651,      787.522
  25,   19,   50.721872,  -98.038156,      695.772
  26,   19,   50.724009,  -97.883653,      516.647
  27,   19,   50.726034,  -97.729142,      273.022
  28,   19,   50.727947,  -97.574624,      130.897
  29,   19,   50.729749,  -97.420100,       97.022
  30,   19,   50.731439,  -97.265569,      102.022
  31,   19,   50.733018,  -97.111032,      115.147
  32,   19,   50.734486,  -96.956490,       56.147
  33,   19,   50.735842,  -96.801943,       79.272
  34,   19,   50.737086,  -96.647391,       93.022
  35,   19,   50.738219,  -96.492835,       77.772
  36,   19,   50.739240,  -96.338275,       80.772
  37,   19,   50.740150,  -96.183712,      146.022
  38,   19,   50.740948,  -96.029145,      209.147
  39,   19,   50.741635,  -95.874576,      242.772
  40,   19,   50.742210,  -95.720004,      252.897
  41,   19,   50.742674,  -95.565431,      276.647
  42,   19,   50.743026,  -95.410856,      307.147
  43,   19,   50.743267,  -95.256280,      326.272
  44,   19,   50.743396,  -95.101704,      329.022
   1,   20,   50.734895, -101.750628,      265.272
   2,   20,   50.739708, -101.596250,      182.272
   3,   20,   50.744409, -101.441854,      140.772
   4,   20,   50.749000, -101.287441,       83.647
   5,   20,   50.753478, -101.133013,       54.272
   6,   20,   50.757846, -100.978568,       57.897
   7,   20,   50.762101, -100.824108,       87.272
   8,   20,   50.766246, -100.669632,      119.272
   9,   20,   50.770278, -100.515142,      139.897
  10,   20,   50.774200, -100.360638,      215.522
  11,   20,   50.778009, -100.206119,      229.897
  12,   20,   50.781708, -100.051587,      217.772
  13,   20,   50.785294,  -99.897042,      191.522
  14,   20,   50.788770,  -99.742484,      182.147
  15,   20,   50.792133,  -99.587914,      180.272
  16,   20,   50.795386,  -99.433332,      172.522
  17,   20,   50.798526,  -99.278738,      171.522
  18,   20,   50.801555,  -99.124134,      180.397
  19,   20,   50.804473,  -98.969518,       84.022
  20,   20,   50.807279,  -98.814892,       70.022
  21,   20,   50.809974,  -98.660257,       93.522
  22,   20,   50.812557,  -98.505611,      129.397
  23,   20,   50.815028,  -98.350957,      672.022
  24,   20,   50.817388,  -98.196294,      818.522
  25,   20,   50.819637,  -98.041623,      764.772
  26,   20,   50.821774,  -97.886943,      537.272
  27,   20,   50.823799,  -97.732256,      176.772
  28,   20,   50.825713,  -97.577562,      104.147
  29,   20,   50.827515,  -97.422862,      112.397
  30,   20,   50.829206,  -97.268155,      216.022
  31,   20,   50.830785,  -97.113442,      493.647
  32,   20,   50.832253,  -96.958723,      152.147
  33,   20,   50.833609,  -96.804000,       79.147
  34,   20,   50.834854,  -96.649272,       97.147
  35,   20,   50.835987,  -96.494539,       62.897
  36,   20,   50.837008,  -96.339803,       74.647
  37,   20,   50.837918,  -96.185063,       97.647
  38,   20,   50.838717,  -96.030320,      135.522
  39,   20,   50.839404,  -95.875574,      203.272
  40,   20,   50.839979,  -95.720826,      225.647
  41,   20,   50.840443,  -95.566076,      246.772
  42,   20,   50.840795,  -95.411325,      271.022
  43,   20,   50.841036,  -95.256573,      292.022
  44,   20,   50.841165,  -95.101820,      302.647
   1,   21,   50.832550, -101.758330,      788.772
   2,   21,   50.837364, -101.603776,      496.772
   3,   21,   50.842067, -101.449204,      219.647
   4,   21,   50.846658, -101.294616,      164.397
   5,   21,   50.851138, -101.140012,      113.522
   6,   21,   50.855506, -100.985391,      156.647
   7,   21,   50.859762, -100.830755,      214.522
   8,   21,   50.863907, -100.676104,      237.772
   9,   21,   50.867941, -100.521438,      218.397
  10,   21,   50.871863, -100.366757,      220.647
  11,   21,   50.875673, -100.212063,      216.647
  12,   21,   50.879372, -100.057355,      202.772
  13,   21,   50.882960,  -99.902633,      186.022
  14,   21,   50.886436,  -99.747899,      189.647
  15,   21,   50.889800,  -99.593153,      214.647
  16,   21,   50.893053,  -99.438395,      270.522
  17,   21,   50.896194,  -99.283625,      340.647
  18,   21,   50.899224,  -99.128844,      371.147
  19,   21,   50.902142,  -98.974052,      260.522
  20,   21,   50.904949,  -98.819250,      177.272
  21,   21,   50.907644,  -98.664438,       71.022
  22,   21,   50.910227,  -98.509616,       51.272
  23,   21,   50.912699,  -98.354785,      164.022
  24,   21,   50.915060,  -98.199945,      498.272
  25,   21,   50.917309,  -98.045097,      754.772
  26,   21,   50.919446,  -97.890241,      487.022
  27,   21,   50.921472,  -97.735378,      172.772
  28,   21,   50.923386,  -97.580507,       96.522
  29,   21,   50.925189,  -97.425630,      102.022
  30,   21,   50.926880,  -97.270746,      129.647
  31,   21,   50.928459,  -97.115857,      174.522
  32,   21,   50.929927,  -96.960961,       68.772
  33,   21,   50.931284,  -96.806061,       61.022
  34,   21,   50.932528,  -96.651156,       76.647
  35,   21,   50.933662,  -96.496247,       40.147
  36,   21,   50.934683,  -96.341334,       65.272
  37,   21,   50.935594,  -96.186417,       94.647
  38,   21,   50.936392,  -96.031497,      142.272
  39,   21,   50.937079,  -95.876575,      196.147
  40,   21,   50.937655,  -95.721650,      209.397
  41,   21,   50.938119,  -95.566723,      228.647
  42,   21,   50.938471,  -95.411795,      249.022
  43,   21,   50.938712,  -95.256866,      266.397
  44,   21,   50.938841,  -95.101936,      273.397
   1,   22,   50.930113, -101.766049,     1040.647
   2,   22,   50.934928, -101.611319,      614.772
   3,   22,   50.939631, -101.456572,      256.272
   4,   22,   50.944223, -101.301807,      231.272
   5,   22,   50.948704, -101.147027,      207.772
   6,   22,   50.953073, -100.992230,      216.897
   7,   22,   50.957330, -100.837418,      229.522
   8,   22,   50.961476, -100.682590,      238.647
   9,   22,   50.965510, -100.527748,      230.897
  10,   22,   50.969433, -100.372891,      224.522
  11,   22,   50.973244, -100.218020,      214.147
  12,   22,   50.976944, -100.063135,      204.397
  13,   22,   50.980532,  -99.908238,      206.647
  14,   22,   50.984008,  -99.753327,      206.522
  15,   22,   50.987373,  -99.598404,      227.147
  16,   22,   50.990627,  -99.443469,      280.897
  17,   22,   50.993768,  -99.288522,      373.647
  18,   22,   50.996799,  -99.133565,      361.147
  19,   22,   50.999718,  -98.978596,      355.397
  20,   22,   51.002525,  -98.823617,      240.772
  21,   22,   51.005220,  -98.668628,       56.147
  22,   22,   51.007804,  -98.513629,       47.897
  23,   22,   51.010277,  -98.358622,       56.397
  24,   22,   51.012638,  -98.203605,      181.022
  25,   22,   51.014887,  -98.048580,      265.522
  26,   22,   51.017025,  -97.893547,      149.897
  27,   22,   51.019051,  -97.738507,      111.397
  28,   22,   51.020965,  -97.583459,      106.522
  29,   22,   51.022768,  -97.428404,      120.772
  30,   22,   51.024460,  -97.273344,      120.147
  31,   22,   51.026040,  -97.118277,      138.397
  32,   22,   51.027508,  -96.963205,       88.772
  33,   22,   51.028865,  -96.808127,       38.772
  34,   22,   51.030110,  -96.653045,       36.272
  35,   22,   51.031243,  -96.497959,       31.897
  36,   22,   51.032265,  -96.342868,       62.772
  37,   22,   51.033175,  -96.187774,      112.147
  38,   22,   51.033974,  -96.032677,      164.522
  39,   22,   51.034661,  -95.877578,      195.772
  40,   22,   51.035237,  -95.722476,      213.022
  41,   22,   51.035701,  -95.567372,      228.022
  42,   22,   51.036053,  -95.412266,      238.897
  43,   22,   51.036294,  -95.257160,      247.772
  44,   22,   51.036423,  -95.102053,      250.522
   1,   23,   51.027582, -101.773786,      560.897
   2,   23,   51.032398, -101.618880,      298.022
   3,   23,   51.037102, -101.463956,      248.272
   4,   23,   51.041695, -101.309015,      227.522
   5,   23,   51.046176, -101.154058,      226.772
   6,   23,   51.050546, -100.999085,      233.522
   7,   23,   51.054804, -100.844096,      240.647
   8,   23,   51.058951, -100.689091,      240.022
   9,   23,   51.062986, -100.534072,      236.522
  10,   23,   51.066909, -100.379038,      232.772
  11,   23,   51.070721, -100.223991,      229.022
  12,   23,   51.074421, -100.068929,      227.272
  13,   23,   51.078010,  -99.913855,      219.022
  14,   23,   51.081487,  -99.758767,      148.397
  15,   23,   51.084853,  -99.603667,      135.772
  16,   23,   51.088107,  -99.448555,      214.647
  17,   23,   51.091249,  -99.293431,      241.272
  18,   23,   51.094280,  -99.138296,      117.272
  19,   23,   51.097199,  -98.983150,       64.897
  20,   23,   51.100007,  -98.827994,       61.522
  21,   23,   51.102703,  -98.672828,       59.647
  22,   23,   51.105288,  -98.517652,       49.147
  23,   23,   51.107761,  -98.362467,       65.647
  24,   23,   51.110122,  -98.207273,      126.272
  25,   23,   51.112372,  -98.052071,      201.647
  26,   23,   51.114510,  -97.896860,      154.522
  27,   23,   51.116536,  -97.741642,      121.147
  28,   23,   51.118451,  -97.586417,      121.772
  29,   23,   51.120255,  -97.431185,      142.647
  30,   23,   51.121946,  -97.275947,      152.022
  31,   23,   51.123526,  -97.120703,      169.147
  32,   23,   51.124995,  -96.965453,      159.647
  33,   23,   51.126352,  -96.810198,      128.897
  34,   23,   51.127597,  -96.654938,       38.147
  35,   23,   51.128731,  -96.499674,       40.772
  36,   23,   51.129753,  -96.344406,       86.147
  37,   23,   51.130664,  -96.189135,      137.647
  38,   23,   51.131462,  -96.033860,      176.772
  39,   23,   51.132150,  -95.878583,      191.147
  40,   23,   51.132725,  -95.723303,      202.022
  41,   23,   51.133189,  -95.568021,      212.272
  42,   23,   51.133542,  -95.412738,      222.022
  43,   23,   51.133783,  -95.257454,      228.522
  44,   23,   51.133912,  -95.102170,      236.897
   1,   24,   51.124958, -101.781541,      641.772
   2,   24,   51.129774, -101.626458,      274.272
   3,   24,   51.134480, -101.471357,      185.522
   4,   24,   51.139073, -101.316239,      146.397
   5,   24,   51.143555, -101.161105,      146.522
   6,   24,   51.147926, -101.005955,      177.647
   7,   24,   51.152185, -100.850789,      230.397
   8,   24,   51.156332, -100.695607,      249.897
   9,   24,   51.160368, -100.540411,      253.147
  10,   24,   51.164292, -100.385200,      251.647
  11,   24,   51.168104, -100.229975,      251.022
  12,   24,   51.171805, -100.074736,      247.772
  13,   24,   51.175395,  -99.919484,      169.022
  14,   24,   51.178873,  -99.764219,       74.272
  15,   24,   51.182239,  -99.608942,       61.397
  16,   24,   51.185493,  -99.453652,      131.647
  17,   24,   51.188636,  -99.298351,      147.022
  18,   24,   51.191668,  -99.143039,       94.897
  19,   24,   51.194588,  -98.987715,       62.772
  20,   24,   51.197396,  -98.832381,       65.397
  21,   24,   51.200092,  -98.677038,       65.272
  22,   24,   51.202677,  -98.521684,       58.772
  23,   24,   51.205151,  -98.366321,       98.147
  24,   24,   51.207512,  -98.210949,      172.647
  25,   24,   51.209762,  -98.055569,      221.272
  26,   24,   51.211901,  -97.900181,      169.897
  27,   24,   51.213928,  -97.744785,      134.772
  28,   24,   51.215843,  -97.589382,      110.022
  29,   24,   51.217647,  -97.433973,      105.522
  30,   24,   51.219339,  -97.278556,      135.647
  31,   24,   51.220919,  -97.123134,      165.397
  32,   24,   51.222388,  -96.967706,      156.522
  33,   24,   51.223745,  -96.812274,       68.522
  34,   24,   51.224991,  -96.656836,       35.772
  35,   24,   51.226125,  -96.501394,       99.897
  36,   24,   51.227147,  -96.345948,      157.397
  37,   24,   51.228058,  -96.190498,      175.022
  38,   24,   51.228857,  -96.035046,      176.772
  39,   24,   51.229544,  -95.879590,      183.147
  40,   24,   51.230120,  -95.724132,      191.772
  41,   24,   51.230584,  -95.568673,      199.647
  42,   24,   51.230936,  -95.413212,      205.272
  43,   24,   51.231177,  -95.257750,      210.897
  44,   24,   51.231307,  -95.102287,      380.522
   1,   25,   51.222239, -101.789313,      655.397
   2,   25,   51.227057, -101.634053,      215.272
   3,   25,   51.231763, -101.478775,       90.522
   4,   25,   51.236357, -101.323480,       56.897
   5,   25,   51.240840, -101.168168,       61.022
   6,   25,   51.245211, -101.012841,      100.647
   7,   25,   51.249471, -100.857497,      172.272
   8,   25,   51.253619, -100.702138,      208.397
   9,   25,   51.257655, -100.546764,      230.647
  10,   25,   51.261580, -100.391376,      251.647
  11,   25,   51.265394, -100.235973,      266.772
  12,   25,   51.269095, -100.080557,      236.272
  13,   25,   51.272685,  -99.925127,       95.022
  14,   25,   51.276164,  -99.769684,       41.022
  15,   25,   51.279530,  -99.614229,       81.022
  16,   25,   51.282786,  -99.458762,      125.772
  17,   25,   51.285929,  -99.303283,      101.272
  18,   25,   51.288961,  -99.147792,       65.022
  19,   25,   51.291881,  -98.992291,       52.397
  20,   25,   51.294690,  -98.836779,       71.397
  21,   25,   51.297387,  -98.681257,       65.647
  22,   25,   51.299973,  -98.525725,       74.397
  23,   25,   51.302446,  -98.370184,      101.147
  24,   25,   51.304808,  -98.214634,      123.397
  25,   25,   51.307059,  -98.059076,      150.522
  26,   25,   51.309198,  -97.903510,      117.522
  27,   25,   51.311225,  -97.747936,       75.272
  28,   25,   51.313141,  -97.592354,       44.522
  29,   25,   51.314945,  -97.436766,       75.147
  30,   25,   51.316637,  -97.281172,       81.147
  31,   25,   51.318218,  -97.125571,      127.647
  32,   25,   51.319687,  -96.969965,      154.897
  33,   25,   51.321044,  -96.814354,       36.647
  34,   25,   51.322290,  -96.658738,       30.147
  35,   25,   51.323424,  -96.503117,      110.397
  36,   25,   51.324447,  -96.347493,      191.522
  37,   25,   51.325357,  -96.191865,      185.022
  38,   25,   51.326157,  -96.036234,      171.897
  39,   25,   51.326844,  -95.880600,      177.647
  40,   25,   51.327420,  -95.724964,      188.522
  41,   25,   51.327884,  -95.569326,      198.397
  42,   25,   51.328237,  -95.413686,      213.147
  43,   25,   51.328478,  -95.258045,      230.147
  44,   25,   51.328607,  -95.102404,      879.897
   1,   26,   51.319426, -101.797103,      281.397
   2,   26,   51.324245, -101.641665,      109.147
   3,   26,   51.328951, -101.486210,       57.897
   4,   26,   51.333547, -101.330737,       39.022
   5,   26,   51.338030, -101.175248,       37.772
   6,   26,   51.342402, -101.019743,       58.647
   7,   26,   51.346663, -100.864221,      110.522
   8,   26,   51.350812, -100.708684,      186.147
   9,   26,   51.354849, -100.553132,      233.772
  10,   26,   51.358774, -100.397566,      256.397
  11,   26,   51.362588, -100.241985,      263.522
  12,   26,   51.366290, -100.086391,      228.272
  13,   26,   51.369881,  -99.930783,      128.272
  14,   26,   51.373360,  -99.775162,      106.772
  15,   26,   51.376728,  -99.619528,      177.522
  16,   26,   51.379983,  -99.463883,      171.022
  17,   26,   51.383127,  -99.308225,      102.897
  18,   26,   51.386160,  -99.152556,       54.772
  19,   26,   51.389081,  -98.996877,       45.897
  20,   26,   51.391890,  -98.841186,       45.772
  21,   26,   51.394587,  -98.685486,       63.647
  22,   26,   51.397173,  -98.529776,       80.897
  23,   26,   51.399647,  -98.374056,       79.397
  24,   26,   51.402010,  -98.218328,       41.647
  25,   26,   51.404261,  -98.062591,       68.772
  26,   26,   51.406400,  -97.906846,       61.022
  27,   26,   51.408428,  -97.751093,       43.647
  28,   26,   51.410344,  -97.595333,       33.022
  29,   26,   51.412148,  -97.439566,       32.647
  30,   26,   51.413841,  -97.283793,       34.772
  31,   26,   51.415422,  -97.128014,       74.897
  32,   26,   51.416891,  -96.972229,      117.772
  33,   26,   51.418249,  -96.816439,       40.522
  34,   26,   51.419495,  -96.660644,       28.147
  35,   26,   51.420629,  -96.504845,       92.397
  36,   26,   51.421652,  -96.349041,      190.897
  37,   26,   51.422562,  -96.193235,      195.897
  38,   26,   51.423362,  -96.037425,      189.897
  39,   26,   51.424049,  -95.881612,      195.897
  40,   26,   51.424625,  -95.725797,      206.647
  41,   26,   51.425090,  -95.569980,      223.897
  42,   26,   51.425442,  -95.414162,      249.397
  43,   26,   51.425683,  -95.258342,      889.522
  44,   26,   51.425813,  -95.102522,     1738.897
   1,   27,   51.416518, -101.804912,       93.022
   2,   27,   51.421338, -101.649296,       53.772
   3,   27,   51.426046, -101.493662,       32.897
   4,   27,   51.430642, -101.338011,       27.897
   5,   27,   51.435126, -101.182344,       34.147
   6,   27,   51.439499, -101.026660,       62.022
   7,   27,   51.443760, -100.870960,      171.522
   8,   27,   51.447909, -100.715245,      260.272
   9,   27,   51.451947, -100.559515,      289.522
  10,   27,   51.455874, -100.403770,      274.897
  11,   27,   51.459688, -100.248011,      258.397
  12,   27,   51.463391, -100.092238,      247.272
  13,   27,   51.466982,  -99.936451,      241.522
  14,   27,   51.470462,  -99.780652,      240.897
  15,   27,   51.473830,  -99.624840,      275.147
  16,   27,   51.477086,  -99.469015,      168.897
  17,   27,   51.480231,  -99.313179,       80.772
  18,   27,   51.483264,  -99.157332,       40.272
  19,   27,   51.486185,  -99.001473,       35.897
  20,   27,   51.488995,  -98.845604,       35.397
  21,   27,   51.491693,  -98.689724,       43.647
  22,   27,   51.494279,  -98.533835,       53.647
  23,   27,   51.496754,  -98.377937,       57.647
  24,   27,   51.499117,  -98.222029,       37.522
  25,   27,   51.501368,  -98.066114,       38.147
