   X,    Y,    Latitude,   Longitude, HGT_201906111700
   4,    5,   49.273150, -101.181747,    20874.709
   5,    5,   49.277615, -101.029908,    20874.461
   6,    5,   49.281968, -100.878053,    20874.125
   7,    5,   49.286211, -100.726183,    20873.789
   8,    5,   49.290342, -100.574299,    20873.510
   9,    5,   49.294362, -100.422401,    20873.324
  10,    5,   49.298271, -100.270489,    20873.484
  11,    5,   49.302068, -100.118564,    20874.396
  12,    5,   49.305755,  -99.966626,    20874.236
  13,    5,   49.309330,  -99.814676,    20873.813
  14,    5,   49.312795,  -99.662713,    20873.645
  15,    5,   49.316148,  -99.510739,    20873.766
  16,    5,   49.319390,  -99.358754,    20873.510
  17,    5,   49.322521,  -99.206757,    20873.549
  18,    5,   49.325540,  -99.054750,    20873.613
  19,    5,   49.328449,  -98.902733,    20873.484
  20,    5,   49.331246,  -98.750706,    20873.164
  21,    5,   49.333932,  -98.598670,    20873.709
  22,    5,   49.336507,  -98.446624,    20873.037
  23,    5,   49.338971,  -98.294570,    20872.342
  24,    5,   49.341323,  -98.142507,    20871.965
  25,    5,   49.343565,  -97.990437,    20871.766
  26,    5,   49.345695,  -97.838359,    20871.533
  27,    5,   49.347714,  -97.686274,    20871.293
  28,    5,   49.349622,  -97.534182,    20870.973
  29,    5,   49.351419,  -97.382084,    20870.660
  30,    5,   49.353104,  -97.229980,    20870.293
  31,    5,   49.354678,  -97.077870,    20869.941
  32,    5,   49.356142,  -96.925755,    20869.580
  33,    5,   49.357493,  -96.773635,    20869.221
  34,    5,   49.358734,  -96.621511,    20868.846
  35,    5,   49.359864,  -96.469382,    20868.469
  36,    5,   49.360882,  -96.317250,    20868.133
  37,    5,   49.361789,  -96.165115,    20867.797
  38,    5,   49.362585,  -96.012976,    20867.461
  39,    5,   49.363270,  -95.860835,    20867.205
  40,    5,   49.363843,  -95.708692,    20866.949
  41,    5,   49.364306,  -95.556547,    20866.693
  42,    5,   49.364657,  -95.404401,    20866.469
  43,    5,   49.364897,  -95.252254,    20866.293
  44,    5,   49.365026,  -95.100106,    20866.068
   1,    6,   49.358106, -101.644617,    20876.021
   2,    6,   49.362905, -101.492655,    20875.941
   3,    6,   49.367593, -101.340677,    20875.789
   4,    6,   49.372169, -101.188683,    20875.598
   5,    6,   49.376635, -101.036673,    20875.277
   6,    6,   49.380990, -100.884648,    20874.877
   7,    6,   49.385233, -100.732609,    20874.430
   8,    6,   49.389365, -100.580555,    20874.148
   9,    6,   49.393386, -100.428486,    20874.365
  10,    6,   49.397296, -100.276405,    20875.422
  11,    6,   49.401094, -100.124309,    20877.438
  12,    6,   49.404782,  -99.972201,    20876.941
  13,    6,   49.408358,  -99.820081,    20875.541
  14,    6,   49.411823,  -99.667948,    20874.613
  15,    6,   49.415177,  -99.515803,    20874.357
  16,    6,   49.418420,  -99.363648,    20874.189
  17,    6,   49.421551,  -99.211481,    20874.373
  18,    6,   49.424571,  -99.059303,    20874.533
  19,    6,   49.427481,  -98.907116,    20874.557
  20,    6,   49.430279,  -98.754918,    20874.197
  21,    6,   49.432965,  -98.602711,    20873.709
  22,    6,   49.435541,  -98.450495,    20873.094
  23,    6,   49.438005,  -98.298270,    20872.660
  24,    6,   49.440358,  -98.146037,    20872.484
  25,    6,   49.442600,  -97.993796,    20872.277
  26,    6,   49.444731,  -97.841547,    20872.045
  27,    6,   49.446750,  -97.689291,    20871.781
  28,    6,   49.448659,  -97.537029,    20871.484
  29,    6,   49.450456,  -97.384760,    20871.182
  30,    6,   49.452142,  -97.232485,    20870.820
  31,    6,   49.453716,  -97.080204,    20870.469
  32,    6,   49.455180,  -96.927918,    20870.109
  33,    6,   49.456532,  -96.775628,    20869.758
  34,    6,   49.457773,  -96.623332,    20869.373
  35,    6,   49.458903,  -96.471033,    20868.996
  36,    6,   49.459921,  -96.318730,    20868.637
  37,    6,   49.460829,  -96.166424,    20868.309
  38,    6,   49.461625,  -96.014114,    20867.973
  39,    6,   49.462310,  -95.861802,    20867.717
  40,    6,   49.462883,  -95.709488,    20867.453
  41,    6,   49.463346,  -95.557173,    20867.205
  42,    6,   49.463697,  -95.404855,    20866.988
  43,    6,   49.463937,  -95.252537,    20866.758
  44,    6,   49.464066,  -95.100218,    20866.605
   1,    7,   49.457033, -101.652079,    20877.037
   2,    7,   49.461833, -101.499947,    20877.404
   3,    7,   49.466522, -101.347799,    20877.285
   4,    7,   49.471100, -101.195634,    20876.877
   5,    7,   49.475567, -101.043454,    20876.324
   6,    7,   49.479922, -100.891259,    20875.773
   7,    7,   49.484166, -100.739049,    20875.254
   8,    7,   49.488300, -100.586824,    20874.949
   9,    7,   49.492321, -100.434586,    20874.965
  10,    7,   49.496232, -100.282333,    20875.285
  11,    7,   49.500032, -100.130068,    20875.709
  12,    7,   49.503720,  -99.977789,    20875.109
  13,    7,   49.507297,  -99.825498,    20874.725
  14,    7,   49.510763,  -99.673194,    20875.109
  15,    7,   49.514117,  -99.520879,    20875.725
  16,    7,   49.517361,  -99.368552,    20875.525
  17,    7,   49.520493,  -99.216215,    20875.254
  18,    7,   49.523514,  -99.063866,    20874.908
  19,    7,   49.526424,  -98.911508,    20874.484
  20,    7,   49.529222,  -98.759139,    20874.141
  21,    7,   49.531910,  -98.606761,    20873.797
  22,    7,   49.534486,  -98.454374,    20873.484
  23,    7,   49.536951,  -98.301978,    20873.197
  24,    7,   49.539304,  -98.149574,    20873.037
  25,    7,   49.541547,  -97.997162,    20872.828
  26,    7,   49.543678,  -97.844742,    20872.580
  27,    7,   49.545698,  -97.692315,    20872.293
  28,    7,   49.547607,  -97.539882,    20872.006
  29,    7,   49.549404,  -97.387442,    20871.678
  30,    7,   49.551091,  -97.234995,    20871.357
  31,    7,   49.552666,  -97.082544,    20871.006
  32,    7,   49.554129,  -96.930086,    20870.645
  33,    7,   49.555482,  -96.777625,    20870.293
  34,    7,   49.556723,  -96.625158,    20869.916
  35,    7,   49.557853,  -96.472687,    20869.557
  36,    7,   49.558872,  -96.320213,    20869.244
  37,    7,   49.559780,  -96.167735,    20868.965
  38,    7,   49.560576,  -96.015255,    20868.518
  39,    7,   49.561261,  -95.862772,    20868.229
  40,    7,   49.561835,  -95.710286,    20867.957
  41,    7,   49.562297,  -95.557799,    20867.709
  42,    7,   49.562649,  -95.405311,    20867.477
  43,    7,   49.562889,  -95.252821,    20867.293
  44,    7,   49.563018,  -95.100331,    20867.125
   1,    8,   49.555872, -101.659558,    20878.094
   2,    8,   49.560673, -101.507255,    20879.389
