   X,    Y,    Latitude,   Longitude, UGRD_201906300000
  26,    5,   49.345695,  -97.838359,        0.022
  27,    5,   49.347714,  -97.686274,       -0.318
  28,    5,   49.349622,  -97.534182,       -0.608
  29,    5,   49.351419,  -97.382084,       -0.838
  30,    5,   49.353104,  -97.229980,       -0.918
  31,    5,   49.354678,  -97.077870,       -1.048
  32,    5,   49.356142,  -96.925755,       -1.338
  33,    5,   49.357493,  -96.773635,       -1.768
  34,    5,   49.358734,  -96.621511,       -2.248
  35,    5,   49.359864,  -96.469382,       -2.498
  36,    5,   49.360882,  -96.317250,       -2.608
  37,    5,   49.361789,  -96.165115,       -2.658
  38,    5,   49.362585,  -96.012976,       -2.718
  39,    5,   49.363270,  -95.860835,       -2.838
  40,    5,   49.363843,  -95.708692,       -2.908
  41,    5,   49.364306,  -95.556547,       -2.898
  42,    5,   49.364657,  -95.404401,       -2.818
  43,    5,   49.364897,  -95.252254,       -2.658
  44,    5,   49.365026,  -95.100106,       -2.228
   1,    6,   49.358106, -101.644617,        2.092
   2,    6,   49.362905, -101.492655,        1.792
   3,    6,   49.367593, -101.340677,        1.502
   4,    6,   49.372169, -101.188683,        1.252
   5,    6,   49.376635, -101.036673,        1.042
   6,    6,   49.380990, -100.884648,        0.852
   7,    6,   49.385233, -100.732609,        0.682
   8,    6,   49.389365, -100.580555,        0.482
   9,    6,   49.393386, -100.428486,        0.332
  10,    6,   49.397296, -100.276405,        0.252
  11,    6,   49.401094, -100.124309,        0.332
  12,    6,   49.404782,  -99.972201,        0.492
  13,    6,   49.408358,  -99.820081,        0.622
  14,    6,   49.411823,  -99.667948,        0.722
  15,    6,   49.415177,  -99.515803,        0.822
  16,    6,   49.418420,  -99.363648,        0.922
  17,    6,   49.421551,  -99.211481,        1.052
  18,    6,   49.424571,  -99.059303,        1.232
  19,    6,   49.427481,  -98.907116,        1.432
  20,    6,   49.430279,  -98.754918,        1.622
  21,    6,   49.432965,  -98.602711,        1.812
  22,    6,   49.435541,  -98.450495,        1.882
  23,    6,   49.438005,  -98.298270,        1.642
  24,    6,   49.440358,  -98.146037,        0.982
  25,    6,   49.442600,  -97.993796,        0.322
  26,    6,   49.444731,  -97.841547,       -0.078
  27,    6,   49.446750,  -97.689291,       -0.348
  28,    6,   49.448659,  -97.537029,       -0.548
  29,    6,   49.450456,  -97.384760,       -0.708
  30,    6,   49.452142,  -97.232485,       -0.718
  31,    6,   49.453716,  -97.080204,       -0.828
  32,    6,   49.455180,  -96.927918,       -1.118
  33,    6,   49.456532,  -96.775628,       -1.598
  34,    6,   49.457773,  -96.623332,       -2.048
  35,    6,   49.458903,  -96.471033,       -2.278
  36,    6,   49.459921,  -96.318730,       -2.408
  37,    6,   49.460829,  -96.166424,       -2.508
  38,    6,   49.461625,  -96.014114,       -2.648
  39,    6,   49.462310,  -95.861802,       -2.798
  40,    6,   49.462883,  -95.709488,       -2.898
  41,    6,   49.463346,  -95.557173,       -2.918
  42,    6,   49.463697,  -95.404855,       -2.848
  43,    6,   49.463937,  -95.252537,       -2.598
  44,    6,   49.464066,  -95.100218,       -2.108
   1,    7,   49.457033, -101.652079,        2.182
   2,    7,   49.461833, -101.499947,        1.992
   3,    7,   49.466522, -101.347799,        1.772
   4,    7,   49.471100, -101.195634,        1.542
   5,    7,   49.475567, -101.043454,        1.322
   6,    7,   49.479922, -100.891259,        1.152
   7,    7,   49.484166, -100.739049,        1.002
   8,    7,   49.488300, -100.586824,        0.852
   9,    7,   49.492321, -100.434586,        0.692
  10,    7,   49.496232, -100.282333,        0.562
  11,    7,   49.500032, -100.130068,        0.532
  12,    7,   49.503720,  -99.977789,        0.552
  13,    7,   49.507297,  -99.825498,        0.592
  14,    7,   49.510763,  -99.673194,        0.632
  15,    7,   49.514117,  -99.520879,        0.702
  16,    7,   49.517361,  -99.368552,        0.812
  17,    7,   49.520493,  -99.216215,        0.962
  18,    7,   49.523514,  -99.063866,        1.162
  19,    7,   49.526424,  -98.911508,        1.412
  20,    7,   49.529222,  -98.759139,        1.732
  21,    7,   49.531910,  -98.606761,        2.192
  22,    7,   49.534486,  -98.454374,        2.382
  23,    7,   49.536951,  -98.301978,        2.022
  24,    7,   49.539304,  -98.149574,        1.012
  25,    7,   49.541547,  -97.997162,        0.242
  26,    7,   49.543678,  -97.844742,       -0.178
  27,    7,   49.545698,  -97.692315,       -0.388
  28,    7,   49.547607,  -97.539882,       -0.528
  29,    7,   49.549404,  -97.387442,       -0.588
  30,    7,   49.551091,  -97.234995,       -0.518
