   X,    Y,    Latitude,   Longitude, HGT_201906111700
  34,    5,   49.358734,  -96.621511,    16362.618
  35,    5,   49.359864,  -96.469382,    16362.298
  36,    5,   49.360882,  -96.317250,    16361.978
  37,    5,   49.361789,  -96.165115,    16361.682
  38,    5,   49.362585,  -96.012976,    16361.441
  39,    5,   49.363270,  -95.860835,    16361.210
  40,    5,   49.363843,  -95.708692,    16360.978
  41,    5,   49.364306,  -95.556547,    16360.770
  42,    5,   49.364657,  -95.404401,    16360.554
  43,    5,   49.364897,  -95.252254,    16360.361
  44,    5,   49.365026,  -95.100106,    16360.226
   1,    6,   49.358106, -101.644617,    16386.129
   2,    6,   49.362905, -101.492655,    16385.242
   3,    6,   49.367593, -101.340677,    16384.201
   4,    6,   49.372169, -101.188683,    16383.162
   5,    6,   49.376635, -101.036673,    16382.058
   6,    6,   49.380990, -100.884648,    16380.866
   7,    6,   49.385233, -100.732609,    16379.682
   8,    6,   49.389365, -100.580555,    16378.729
   9,    6,   49.393386, -100.428486,    16378.290
  10,    6,   49.397296, -100.276405,    16378.682
  11,    6,   49.401094, -100.124309,    16380.034
  12,    6,   49.404782,  -99.972201,    16378.817
  13,    6,   49.408358,  -99.820081,    16376.666
  14,    6,   49.411823,  -99.667948,    16374.970
  15,    6,   49.415177,  -99.515803,    16373.985
  16,    6,   49.418420,  -99.363648,    16373.074
  17,    6,   49.421551,  -99.211481,    16372.546
  18,    6,   49.424571,  -99.059303,    16372.034
  19,    6,   49.427481,  -98.907116,    16371.426
  20,    6,   49.430279,  -98.754918,    16370.506
  21,    6,   49.432965,  -98.602711,    16369.410
  22,    6,   49.435541,  -98.450495,    16368.290
  23,    6,   49.438005,  -98.298270,    16367.410
  24,    6,   49.440358,  -98.146037,    16366.817
  25,    6,   49.442600,  -97.993796,    16366.250
  26,    6,   49.444731,  -97.841547,    16365.689
  27,    6,   49.446750,  -97.689291,    16365.162
  28,    6,   49.448659,  -97.537029,    16364.682
  29,    6,   49.450456,  -97.384760,    16364.218
  30,    6,   49.452142,  -97.232485,    16363.826
  31,    6,   49.453716,  -97.080204,    16363.434
  32,    6,   49.455180,  -96.927918,    16363.050
  33,    6,   49.456532,  -96.775628,    16362.689
  34,    6,   49.457773,  -96.623332,    16362.321
  35,    6,   49.458903,  -96.471033,    16362.025
  36,    6,   49.459921,  -96.318730,    16361.722
  37,    6,   49.460829,  -96.166424,    16361.434
  38,    6,   49.461625,  -96.014114,    16361.218
  39,    6,   49.462310,  -95.861802,    16360.930
  40,    6,   49.462883,  -95.709488,    16360.722
  41,    6,   49.463346,  -95.557173,    16360.514
  42,    6,   49.463697,  -95.404855,    16360.306
  43,    6,   49.463937,  -95.252537,    16360.153
  44,    6,   49.464066,  -95.100218,    16360.002
   1,    7,   49.457033, -101.652079,    16386.146
   2,    7,   49.461833, -101.499947,    16385.633
   3,    7,   49.466522, -101.347799,    16384.705
   4,    7,   49.471100, -101.195634,    16383.521
   5,    7,   49.475567, -101.043454,    16382.138
   6,    7,   49.479922, -100.891259,    16380.794
   7,    7,   49.484166, -100.739049,    16379.554
   8,    7,   49.488300, -100.586824,    16378.562
   9,    7,   49.492321, -100.434586,    16377.914
  10,    7,   49.496232, -100.282333,    16377.586
  11,    7,   49.500032, -100.130068,    16377.361
  12,    7,   49.503720,  -99.977789,    16376.098
  13,    7,   49.507297,  -99.825498,    16374.945
  14,    7,   49.510763,  -99.673194,    16374.514
  15,    7,   49.514117,  -99.520879,    16374.418
  16,    7,   49.517361,  -99.368552,    16373.506
  17,    7,   49.520493,  -99.216215,    16372.538
  18,    7,   49.523514,  -99.063866,    16371.529
  19,    7,   49.526424,  -98.911508,    16370.474
  20,    7,   49.529222,  -98.759139,    16369.538
  21,    7,   49.531910,  -98.606761,    16368.674
  22,    7,   49.534486,  -98.454374,    16367.857
  23,    7,   49.536951,  -98.301978,    16367.090
  24,    7,   49.539304,  -98.149574,    16366.506
  25,    7,   49.541547,  -97.997162,    16365.962
  26,    7,   49.543678,  -97.844742,    16365.410
  27,    7,   49.545698,  -97.692315,    16364.874
  28,    7,   49.547607,  -97.539882,    16364.370
  29,    7,   49.549404,  -97.387442,    16363.945
  30,    7,   49.551091,  -97.234995,    16363.521
  31,    7,   49.552666,  -97.082544,    16363.122
  32,    7,   49.554129,  -96.930086,    16362.746
  33,    7,   49.555482,  -96.777625,    16362.401
  34,    7,   49.556723,  -96.625158,    16362.074
  35,    7,   49.557853,  -96.472687,    16361.754
  36,    7,   49.558872,  -96.320213,    16361.490
  37,    7,   49.559780,  -96.167735,    16361.338
  38,    7,   49.560576,  -96.015255,    16360.938
  39,    7,   49.561261,  -95.862772,    16360.706
  40,    7,   49.561835,  -95.710286,    16360.490
  41,    7,   49.562297,  -95.557799,    16360.273
  42,    7,   49.562649,  -95.405311,    16360.098
  43,    7,   49.562889,  -95.252821,    16359.930
  44,    7,   49.563018,  -95.100331,    16359.802
   1,    8,   49.555872, -101.659558,    16386.105
   2,    8,   49.560673, -101.507255,    16386.578
   3,    8,   49.565363, -101.354936,    16386.545
   4,    8,   49.569942, -101.202601,    16385.514
   5,    8,   49.574410, -101.050251,    16383.313
   6,    8,   49.578766, -100.897885,    16381.578
   7,    8,   49.583011, -100.745504,    16380.178
   8,    8,   49.587145, -100.593108,    16378.994
   9,    8,   49.591168, -100.440699,    16377.922
  10,    8,   49.595080, -100.288275,    16376.914
  11,    8,   49.598880, -100.135839,    16376.434
  12,    8,   49.602569,  -99.983389,    16376.065
  13,    8,   49.606147,  -99.830927,    16375.938
  14,    8,   49.609613,  -99.678452,    16376.025
  15,    8,   49.612969,  -99.525966,    16375.618
  16,    8,   49.616213,  -99.373468,    16374.090
  17,    8,   49.619346,  -99.220959,    16372.418
  18,    8,   49.622368,  -99.068440,    16370.945
  19,    8,   49.625278,  -98.915910,    16369.746
  20,    8,   49.628077,  -98.763370,    16368.954
  21,    8,   49.630765,  -98.610821,    16368.233
  22,    8,   49.633342,  -98.458262,    16367.521
  23,    8,   49.635807,  -98.305695,    16366.810
  24,    8,   49.638162,  -98.153119,    16366.266
  25,    8,   49.640405,  -98.000536,    16365.682
  26,    8,   49.642536,  -97.847945,    16365.122
  27,    8,   49.644557,  -97.695346,    16364.602
  28,    8,   49.646466,  -97.542741,    16364.122
  29,    8,   49.648264,  -97.390129,    16363.649
  30,    8,   49.649950,  -97.237512,    16363.233
  31,    8,   49.651526,  -97.084888,    16362.842
  32,    8,   49.652990,  -96.932260,    16362.466
  33,    8,   49.654343,  -96.779626,    16362.105
  34,    8,   49.655584,  -96.626988,    16361.802
  35,    8,   49.656714,  -96.474346,    16361.490
  36,    8,   49.657733,  -96.321700,    16361.186
  37,    8,   49.658641,  -96.169050,    16360.962
  38,    8,   49.659438,  -96.016398,    16360.682
  39,    8,   49.660123,  -95.863743,    16360.466
  40,    8,   49.660697,  -95.711086,    16360.258
  41,    8,   49.661160,  -95.558427,    16360.058
  42,    8,   49.661511,  -95.405767,    16359.882
  43,    8,   49.661751,  -95.253106,    16359.714
  44,    8,   49.661880,  -95.100444,    16359.569
   1,    9,   49.654622, -101.667053,    16386.146
   2,    9,   49.659424, -101.514580,    16387.633
   3,    9,   49.664115, -101.362090,    16388.857
   4,    9,   49.668695, -101.209584,    16388.834
   5,    9,   49.673163, -101.057062,    16386.563
   6,    9,   49.677521, -100.904525,    16384.090
   7,    9,   49.681767, -100.751973,    16382.082
   8,    9,   49.685902, -100.599406,    16380.313
   9,    9,   49.689925, -100.446826,    16378.682
  10,    9,   49.693838, -100.294231,    16377.842
  11,    9,   49.697639, -100.141623,    16377.985
  12,    9,   49.701329,  -99.989002,    16378.378
  13,    9,   49.704908,  -99.836368,    16378.490
  14,    9,   49.708375,  -99.683722,    16377.794
  15,    9,   49.711731,  -99.531064,    16375.786
  16,    9,   49.714976,  -99.378395,    16373.722
  17,    9,   49.718110,  -99.225715,    16372.034
  18,    9,   49.721132,  -99.073023,    16370.762
  19,    9,   49.724043,  -98.920322,    16369.762
  20,    9,   49.726843,  -98.767610,    16368.890
  21,    9,   49.729531,  -98.614889,    16368.042
  22,    9,   49.732109,  -98.462159,    16367.218
  23,    9,   49.734575,  -98.309420,    16366.562
  24,    9,   49.736929,  -98.156673,    16365.954
  25,    9,   49.739173,  -98.003917,    16365.378
  26,    9,   49.741305,  -97.851154,    16364.834
  27,    9,   49.743326,  -97.698384,    16364.313
  28,    9,   49.745235,  -97.545607,    16363.834
  29,    9,   49.747034,  -97.392823,    16363.386
  30,    9,   49.748721,  -97.240034,    16362.954
  31,    9,   49.750296,  -97.087238,    16362.546
  32,    9,   49.751761,  -96.934438,    16362.193
  33,    9,   49.753114,  -96.781632,    16361.850
  34,    9,   49.754356,  -96.628822,    16361.521
  35,    9,   49.755486,  -96.476008,    16361.218
  36,    9,   49.756506,  -96.323190,    16360.945
  37,    9,   49.757414,  -96.170368,    16360.658
  38,    9,   49.758210,  -96.017544,    16360.441
  39,    9,   49.758896,  -95.864717,    16360.226
  40,    9,   49.759470,  -95.711888,    16360.010
  41,    9,   49.759932,  -95.559057,    16359.834
  42,    9,   49.760284,  -95.406224,    16359.649
  43,    9,   49.760524,  -95.253391,    16359.481
