   X,    Y,    Latitude,   Longitude, TMP_201906111700
  34,   32,   52.000719,  -96.672174,      -57.730
  35,   32,   52.001855,  -96.515293,      -57.730
  36,   32,   52.002878,  -96.358409,      -57.730
  37,   32,   52.003790,  -96.201520,      -57.730
  38,   32,   52.004590,  -96.044628,      -57.730
  39,   32,   52.005279,  -95.887734,      -57.730
  40,   32,   52.005855,  -95.730837,      -57.730
  41,   32,   52.006320,  -95.573938,      -57.730
  42,   32,   52.006673,  -95.417037,      -57.550
  43,   32,   52.006914,  -95.260136,      -57.550
  44,   32,   52.007044,  -95.103234,      -57.550
   1,   33,   51.997070, -101.852139,      -59.530
   2,   33,   52.001894, -101.695447,      -59.530
   3,   33,   52.006606, -101.538736,      -59.350
   4,   33,   52.011207, -101.382008,      -59.350
   5,   33,   52.015695, -101.225263,      -59.350
   6,   33,   52.020073, -101.068502,      -59.170
   7,   33,   52.024338, -100.911724,      -59.170
   8,   33,   52.028492, -100.754930,      -58.990
   9,   33,   52.032533, -100.598121,      -58.990
  10,   33,   52.036463, -100.441297,      -58.810
  11,   33,   52.040282, -100.284458,      -58.810
  12,   33,   52.043988, -100.127606,      -58.630
  13,   33,   52.047583,  -99.970739,      -58.630
  14,   33,   52.051066,  -99.813859,      -58.450
  15,   33,   52.054437,  -99.656966,      -58.270
  16,   33,   52.057697,  -99.500061,      -58.270
  17,   33,   52.060845,  -99.343144,      -58.090
  18,   33,   52.063881,  -99.186215,      -58.090
  19,   33,   52.066805,  -99.029275,      -58.090
  20,   33,   52.069617,  -98.872324,      -58.090
  21,   33,   52.072318,  -98.715363,      -57.910
  22,   33,   52.074907,  -98.558391,      -57.910
  23,   33,   52.077384,  -98.401410,      -57.910
  24,   33,   52.079749,  -98.244420,      -57.730
  25,   33,   52.082002,  -98.087422,      -57.730
  26,   33,   52.084144,  -97.930415,      -57.730
  27,   33,   52.086174,  -97.773400,      -57.730
  28,   33,   52.088092,  -97.616378,      -57.730
  29,   33,   52.089899,  -97.459349,      -57.730
  30,   33,   52.091593,  -97.302313,      -57.730
  31,   33,   52.093176,  -97.145271,      -57.730
  32,   33,   52.094647,  -96.988223,      -57.730
  33,   33,   52.096006,  -96.831170,      -57.730
  34,   33,   52.097254,  -96.674112,      -57.730
  35,   33,   52.098389,  -96.517049,      -57.730
  36,   33,   52.099413,  -96.359982,      -57.730
  37,   33,   52.100325,  -96.202912,      -57.730
  38,   33,   52.101125,  -96.045839,      -57.730
  39,   33,   52.101814,  -95.888762,      -57.550
  40,   33,   52.102390,  -95.731684,      -57.550
  41,   33,   52.102855,  -95.574603,      -57.550
  42,   33,   52.103208,  -95.417521,      -57.550
  43,   33,   52.103449,  -95.260437,      -57.550
  44,   33,   52.103579,  -95.103353,      -57.370
   1,   34,   52.093491, -101.860074,      -59.350
   2,   34,   52.098316, -101.703201,      -59.350
   3,   34,   52.103029, -101.546309,      -59.350
   4,   34,   52.107631, -101.389401,      -59.350
   5,   34,   52.112120, -101.232475,      -59.170
   6,   34,   52.116498, -101.075532,      -59.170
   7,   34,   52.120764, -100.918573,      -58.990
   8,   34,   52.124918, -100.761598,      -58.990
   9,   34,   52.128961, -100.604608,      -58.810
  10,   34,   52.132891, -100.447602,      -58.810
  11,   34,   52.136710, -100.290582,      -58.630
  12,   34,   52.140417, -100.133548,      -58.630
  13,   34,   52.144013,  -99.976500,      -58.450
  14,   34,   52.147496,  -99.819439,      -58.270
  15,   34,   52.150868,  -99.662364,      -58.270
  16,   34,   52.154128,  -99.505277,      -58.090
  17,   34,   52.157276,  -99.348179,      -58.090
  18,   34,   52.160313,  -99.191068,      -57.910
  19,   34,   52.163237,  -99.033946,      -57.910
  20,   34,   52.166050,  -98.876813,      -57.910
  21,   34,   52.168751,  -98.719670,      -57.910
  22,   34,   52.171341,  -98.562517,      -57.910
  23,   34,   52.173818,  -98.405354,      -57.730
  24,   34,   52.176184,  -98.248183,      -57.730
  25,   34,   52.178437,  -98.091002,      -57.730
  26,   34,   52.180579,  -97.933813,      -57.730
  27,   34,   52.182610,  -97.776616,      -57.730
  28,   34,   52.184528,  -97.619412,      -57.730
  29,   34,   52.186335,  -97.462201,      -57.730
  30,   34,   52.188030,  -97.304983,      -57.730
  31,   34,   52.189613,  -97.147759,      -57.730
  32,   34,   52.191084,  -96.990529,      -57.730
  33,   34,   52.192443,  -96.833294,      -57.730
  34,   34,   52.193691,  -96.676053,      -57.730
  35,   34,   52.194827,  -96.518809,      -57.730
  36,   34,   52.195851,  -96.361560,      -57.730
  37,   34,   52.196763,  -96.204307,      -57.730
  38,   34,   52.197563,  -96.047052,      -57.550
  39,   34,   52.198252,  -95.889793,      -57.550
  40,   34,   52.198828,  -95.732532,      -57.550
  41,   34,   52.199293,  -95.575269,      -57.370
  42,   34,   52.199646,  -95.418005,      -57.370
  43,   34,   52.199888,  -95.260739,      -57.370
  44,   34,   52.200017,  -95.103473,      -57.370
   1,   35,   52.189816, -101.868027,      -59.350
   2,   35,   52.194642, -101.710973,      -59.350
   3,   35,   52.199356, -101.553900,      -59.170
   4,   35,   52.203958, -101.396810,      -59.170
   5,   35,   52.208448, -101.239702,      -59.170
   6,   35,   52.212826, -101.082578,      -58.990
   7,   35,   52.217093, -100.925438,      -58.810
   8,   35,   52.221248, -100.768281,      -58.810
   9,   35,   52.225291, -100.611109,      -58.810
  10,   35,   52.229222, -100.453922,      -58.630
  11,   35,   52.233042, -100.296720,      -58.630
  12,   35,   52.236750, -100.139504,      -58.450
  13,   35,   52.240345,  -99.982274,      -58.270
  14,   35,   52.243829,  -99.825031,      -58.270
  15,   35,   52.247202,  -99.667775,      -58.090
  16,   35,   52.250462,  -99.510506,      -58.090
  17,   35,   52.253611,  -99.353225,      -58.090
  18,   35,   52.256648,  -99.195932,      -57.910
  19,   35,   52.259573,  -99.038628,      -57.910
  20,   35,   52.262386,  -98.881313,      -57.910
  21,   35,   52.265088,  -98.723988,      -57.730
  22,   35,   52.267677,  -98.566653,      -57.730
  23,   35,   52.270155,  -98.409308,      -57.730
  24,   35,   52.272521,  -98.251953,      -57.730
  25,   35,   52.274775,  -98.094591,      -57.730
  26,   35,   52.276918,  -97.937219,      -57.730
  27,   35,   52.278948,  -97.779840,      -57.730
  28,   35,   52.280867,  -97.622453,      -57.550
  29,   35,   52.282674,  -97.465060,      -57.550
  30,   35,   52.284369,  -97.307659,      -57.730
  31,   35,   52.285952,  -97.150253,      -57.730
  32,   35,   52.287424,  -96.992840,      -57.730
  33,   35,   52.288783,  -96.835422,      -57.550
  34,   35,   52.290031,  -96.678000,      -57.550
  35,   35,   52.291167,  -96.520572,      -57.550
  36,   35,   52.292191,  -96.363141,      -57.550
  37,   35,   52.293103,  -96.205706,      -57.550
  38,   35,   52.293904,  -96.048268,      -57.550
  39,   35,   52.294592,  -95.890827,      -57.550
  40,   35,   52.295169,  -95.733383,      -57.370
  41,   35,   52.295634,  -95.575938,      -57.370
  42,   35,   52.295987,  -95.418490,      -57.370
  43,   35,   52.296229,  -95.261042,      -57.190
  44,   35,   52.296358,  -95.103593,      -57.190
   1,   36,   52.286044, -101.875999,      -59.170
   2,   36,   52.290870, -101.718763,      -59.170
   3,   36,   52.295585, -101.561509,      -59.170
   4,   36,   52.300188, -101.404236,      -58.990
   5,   36,   52.304678, -101.246947,      -58.990
   6,   36,   52.309058, -101.089641,      -58.810
   7,   36,   52.313325, -100.932318,      -58.810
   8,   36,   52.317480, -100.774980,      -58.810
   9,   36,   52.321524, -100.617626,      -58.630
  10,   36,   52.325456, -100.460256,      -58.630
  11,   36,   52.329276, -100.302872,      -58.450
  12,   36,   52.332984, -100.145474,      -58.270
  13,   36,   52.336581,  -99.988062,      -58.270
  14,   36,   52.340065,  -99.830636,      -58.270
  15,   36,   52.343438,  -99.673198,      -58.090
  16,   36,   52.346699,  -99.515746,      -58.090
  17,   36,   52.349848,  -99.358283,      -57.910
  18,   36,   52.352885,  -99.200808,      -57.910
  19,   36,   52.355811,  -99.043321,      -57.730
  20,   36,   52.358625,  -98.885824,      -57.730
  21,   36,   52.361326,  -98.728316,      -57.730
  22,   36,   52.363916,  -98.570798,      -57.730
  23,   36,   52.366395,  -98.413270,      -57.730
  24,   36,   52.368761,  -98.255733,      -57.730
  25,   36,   52.371016,  -98.098187,      -57.730
  26,   36,   52.373158,  -97.940633,      -57.550
  27,   36,   52.375189,  -97.783071,      -57.550
  28,   36,   52.377108,  -97.625502,      -57.550
  29,   36,   52.378915,  -97.467925,      -57.550
  30,   36,   52.380611,  -97.310342,      -57.550
  31,   36,   52.382194,  -97.152752,      -57.550
  32,   36,   52.383666,  -96.995157,      -57.550
  33,   36,   52.385025,  -96.837556,      -57.550
  34,   36,   52.386273,  -96.679950,      -57.550
  35,   36,   52.387410,  -96.522340,      -57.550
  36,   36,   52.388434,  -96.364726,      -57.550
  37,   36,   52.389346,  -96.207108,      -57.550
  38,   36,   52.390147,  -96.049486,      -57.370
  39,   36,   52.390836,  -95.891862,      -57.370
  40,   36,   52.391412,  -95.734236,      -57.370
  41,   36,   52.391878,  -95.576607,      -57.370
  42,   36,   52.392231,  -95.418977,      -57.190
  43,   36,   52.392472,  -95.261346,      -57.190
  44,   36,   52.392602,  -95.103714,      -57.010
   1,   37,   52.382174, -101.883990,      -59.170
   2,   37,   52.387001, -101.726571,      -58.990
   3,   37,   52.391716, -101.569135,      -58.990
   4,   37,   52.396320, -101.411680,      -58.990
   5,   37,   52.400811, -101.254209,      -58.810
   6,   37,   52.405191, -101.096720,      -58.810
   7,   37,   52.409459, -100.939215,      -58.810
   8,   37,   52.413615, -100.781694,      -58.630
   9,   37,   52.417659, -100.624157,      -58.630
  10,   37,   52.421592, -100.466606,      -58.450
  11,   37,   52.425412, -100.309039,      -58.270
  12,   37,   52.429121, -100.151458,      -58.270
  13,   37,   52.432718,  -99.993863,      -58.270
  14,   37,   52.436203,  -99.836255,      -58.090
  15,   37,   52.439577,  -99.678633,      -58.090
  16,   37,   52.442838,  -99.520999,      -57.910
  17,   37,   52.445988,  -99.363353,      -57.910
  18,   37,   52.449025,  -99.205695,      -57.730
  19,   37,   52.451951,  -99.048025,      -57.730
  20,   37,   52.454765,  -98.890345,      -57.730
  21,   37,   52.457468,  -98.732653,      -57.730
  22,   37,   52.460058,  -98.574952,      -57.550
  23,   37,   52.462537,  -98.417242,      -57.550
  24,   37,   52.464903,  -98.259521,      -57.550
  25,   37,   52.467158,  -98.101793,      -57.550
  26,   37,   52.469301,  -97.944055,      -57.550
  27,   37,   52.471332,  -97.786310,      -57.550
  28,   37,   52.473251,  -97.628557,      -57.550
  29,   37,   52.475059,  -97.470797,      -57.550
  30,   37,   52.476754,  -97.313031,      -57.550
  31,   37,   52.478338,  -97.155258,      -57.550
  32,   37,   52.479810,  -96.997479,      -57.550
  33,   37,   52.481170,  -96.839695,      -57.550
  34,   37,   52.482418,  -96.681906,      -57.550
  35,   37,   52.483554,  -96.524112,      -57.550
  36,   37,   52.484579,  -96.366314,      -57.370
  37,   37,   52.485491,  -96.208513,      -57.370
  38,   37,   52.486292,  -96.050708,      -57.370
  39,   37,   52.486981,  -95.892900,      -57.370
  40,   37,   52.487558,  -95.735090,      -57.190
  41,   37,   52.488023,  -95.577278,      -57.190
  42,   37,   52.488376,  -95.419465,      -57.190
  43,   37,   52.488618,  -95.261650,      -57.010
  44,   37,   52.488747,  -95.103835,      -57.010
   1,   38,   52.478206, -101.891999,      -58.990
   2,   38,   52.483034, -101.734398,      -58.990
   3,   38,   52.487750, -101.576778,      -58.990
   4,   38,   52.492354, -101.419141,      -58.810
   5,   38,   52.496846, -101.261487,      -58.810
   6,   38,   52.501227, -101.103816,      -58.810
   7,   38,   52.505495, -100.946128,      -58.630
   8,   38,   52.509652, -100.788424,      -58.450
   9,   38,   52.513697, -100.630704,      -58.450
  10,   38,   52.517630, -100.472970,      -58.270
  11,   38,   52.521451, -100.315220,      -58.270
  12,   38,   52.525160, -100.157456,      -58.270
  13,   38,   52.528758,  -99.999678,      -58.090
  14,   38,   52.532243,  -99.841886,      -58.090
  15,   38,   52.535617,  -99.684081,      -57.910
  16,   38,   52.538879,  -99.526264,      -57.910
  17,   38,   52.542029,  -99.368434,      -57.730
  18,   38,   52.545067,  -99.210593,      -57.730
  19,   38,   52.547994,  -99.052740,      -57.730
  20,   38,   52.550808,  -98.894876,      -57.550
  21,   38,   52.553511,  -98.737001,      -57.550
  22,   38,   52.556101,  -98.579117,      -57.550
  23,   38,   52.558580,  -98.421222,      -57.550
  24,   38,   52.560947,  -98.263319,      -57.550
  25,   38,   52.563203,  -98.105406,      -57.550
  26,   38,   52.565346,  -97.947485,      -57.550
  27,   38,   52.567377,  -97.789556,      -57.550
  28,   38,   52.569297,  -97.631620,      -57.550
  29,   38,   52.571105,  -97.473676,      -57.550
  30,   38,   52.572800,  -97.315726,      -57.550
  31,   38,   52.574384,  -97.157769,      -57.550
  32,   38,   52.575856,  -96.999807,      -57.550
  33,   38,   52.577217,  -96.841839,      -57.550
  34,   38,   52.578465,  -96.683866,      -57.550
  35,   38,   52.579601,  -96.525888,      -57.550
  36,   38,   52.580626,  -96.367907,      -57.370
  37,   38,   52.581539,  -96.209921,      -57.370
  38,   38,   52.582339,  -96.051933,      -57.370
  39,   38,   52.583028,  -95.893941,      -57.190
  40,   38,   52.583605,  -95.735947,      -57.190
  41,   38,   52.584071,  -95.577951,      -57.010
  42,   38,   52.584424,  -95.419954,      -57.010
  43,   38,   52.584665,  -95.261955,      -57.010
  44,   38,   52.584795,  -95.103956,      -56.830
   1,   39,   52.574141, -101.900026,      -58.990
   2,   39,   52.578969, -101.742242,      -58.810
   3,   39,   52.583686, -101.584440,      -58.810
   4,   39,   52.588290, -101.426620,      -58.810
   5,   39,   52.592783, -101.268782,      -58.630
   6,   39,   52.597164, -101.110928,      -58.630
   7,   39,   52.601433, -100.953057,      -58.450
   8,   39,   52.605591, -100.795170,      -58.450
   9,   39,   52.609636, -100.637267,      -58.270
  10,   39,   52.613570, -100.479348,      -58.270
  11,   39,   52.617391, -100.321415,      -58.270
  12,   39,   52.621101, -100.163468,      -58.090
  13,   39,   52.624699, -100.005506,      -58.090
  14,   39,   52.628185,  -99.847531,      -57.910
  15,   39,   52.631559,  -99.689542,      -57.730
  16,   39,   52.634822,  -99.531541,      -57.730
  17,   39,   52.637972,  -99.373528,      -57.730
  18,   39,   52.641011,  -99.215502,      -57.730
  19,   39,   52.643938,  -99.057466,      -57.550
  20,   39,   52.646753,  -98.899418,      -57.550
  21,   39,   52.649456,  -98.741359,      -57.550
  22,   39,   52.652047,  -98.583291,      -57.370
  23,   39,   52.654526,  -98.425212,      -57.370
  24,   39,   52.656893,  -98.267125,      -57.370
  25,   39,   52.659149,  -98.109028,      -57.370
  26,   39,   52.661292,  -97.950923,      -57.370
  27,   39,   52.663324,  -97.792810,      -57.370
  28,   39,   52.665244,  -97.634690,      -57.370
  29,   39,   52.667052,  -97.476562,      -57.370
  30,   39,   52.668748,  -97.318427,      -57.370
  31,   39,   52.670332,  -97.160286,      -57.370
  32,   39,   52.671804,  -97.002140,      -57.370
  33,   39,   52.673165,  -96.843987,      -57.370
  34,   39,   52.674413,  -96.685830,      -57.370
  35,   39,   52.675550,  -96.527668,      -57.370
  36,   39,   52.676575,  -96.369503,      -57.370
  37,   39,   52.677487,  -96.211333,      -57.370
  38,   39,   52.678288,  -96.053160,      -57.190
  39,   39,   52.678977,  -95.894984,      -57.190
  40,   39,   52.679554,  -95.736806,      -57.010
  41,   39,   52.680020,  -95.578625,      -57.010
  42,   39,   52.680373,  -95.420444,      -57.010
  43,   39,   52.680615,  -95.262261,      -56.830
  44,   39,   52.680744,  -95.104077,      -56.830
   1,   40,   52.669977, -101.908072,      -58.810
   2,   40,   52.674806, -101.750105,      -58.810
   3,   40,   52.679523, -101.592119,      -58.810
   4,   40,   52.684128, -101.434116,      -58.630
   5,   40,   52.688622, -101.276095,      -58.630
   6,   40,   52.693003, -101.118057,      -58.450
   7,   40,   52.697273, -100.960002,      -58.450
   8,   40,   52.701431, -100.801931,      -58.270
   9,   40,   52.705477, -100.643844,      -58.270
  10,   40,   52.709411, -100.485742,      -58.270
  11,   40,   52.713233, -100.327625,      -58.090
  12,   40,   52.716943, -100.169493,      -58.090
  13,   40,   52.720542, -100.011348,      -57.910
  14,   40,   52.724029,  -99.853189,      -57.730
  15,   40,   52.727403,  -99.695016,      -57.730
  16,   40,   52.730666,  -99.536831,      -57.730
  17,   40,   52.733817,  -99.378633,      -57.550
  18,   40,   52.736856,  -99.220424,      -57.550
  19,   40,   52.739783,  -99.062203,      -57.550
  20,   40,   52.742598,  -98.903970,      -57.550
  21,   40,   52.745302,  -98.745728,      -57.370
  22,   40,   52.747893,  -98.587475,      -57.370
  23,   40,   52.750373,  -98.429212,      -57.370
  24,   40,   52.752741,  -98.270940,      -57.370
  25,   40,   52.754996,  -98.112659,      -57.370
  26,   40,   52.757140,  -97.954369,      -57.370
  27,   40,   52.759172,  -97.796072,      -57.370
  28,   40,   52.761092,  -97.637766,      -57.370
  29,   40,   52.762900,  -97.479454,      -57.370
  30,   40,   52.764597,  -97.321135,      -57.370
  31,   40,   52.766181,  -97.162809,      -57.370
  32,   40,   52.767654,  -97.004478,      -57.370
  33,   40,   52.769014,  -96.846141,      -57.370
  34,   40,   52.770263,  -96.687799,      -57.370
  35,   40,   52.771400,  -96.529453,      -57.370
  36,   40,   52.772424,  -96.371102,      -57.370
  37,   40,   52.773337,  -96.212748,      -57.190
  38,   40,   52.774138,  -96.054390,      -57.190
  39,   40,   52.774828,  -95.896029,      -57.010
  40,   40,   52.775405,  -95.737666,      -57.010
  41,   40,   52.775870,  -95.579301,      -57.010
  42,   40,   52.776224,  -95.420935,      -56.830
  43,   40,   52.776465,  -95.262567,      -56.830
  44,   40,   52.776595,  -95.104198,      -56.830
   1,   41,   52.765714, -101.916137,      -58.810
   2,   41,   52.770543, -101.757986,      -58.810
   3,   41,   52.775261, -101.599817,      -58.630
   4,   41,   52.779867, -101.441629,      -58.630
   5,   41,   52.784361, -101.283424,      -58.450
   6,   41,   52.788743, -101.125202,      -58.450
   7,   41,   52.793014, -100.966963,      -58.270
   8,   41,   52.797172, -100.808708,      -58.270
   9,   41,   52.801219, -100.650437,      -58.090
  10,   41,   52.805153, -100.492151,      -58.090
  11,   41,   52.808976, -100.333849,      -57.910
  12,   41,   52.812687, -100.175533,      -57.910
  13,   41,   52.816286, -100.017203,      -57.730
  14,   41,   52.819773,  -99.858860,      -57.730
  15,   41,   52.823148,  -99.700503,      -57.730
  16,   41,   52.826411,  -99.542133,      -57.550
  17,   41,   52.829563,  -99.383750,      -57.550
  18,   41,   52.832602,  -99.225356,      -57.550
  19,   41,   52.835530,  -99.066950,      -57.370
  20,   41,   52.838345,  -98.908534,      -57.370
  21,   41,   52.841049,  -98.750106,      -57.370
  22,   41,   52.843641,  -98.591668,      -57.370
  23,   41,   52.846121,  -98.433221,      -57.370
  24,   41,   52.848489,  -98.274764,      -57.370
  25,   41,   52.850745,  -98.116298,      -57.370
  26,   41,   52.852889,  -97.957823,      -57.370
  27,   41,   52.854921,  -97.799341,      -57.370
  28,   41,   52.856842,  -97.640851,      -57.370
  29,   41,   52.858650,  -97.482353,      -57.370
  30,   41,   52.860347,  -97.323849,      -57.370
  31,   41,   52.861931,  -97.165338,      -57.370
  32,   41,   52.863404,  -97.006822,      -57.370
  33,   41,   52.864765,  -96.848300,      -57.370
  34,   41,   52.866014,  -96.689773,      -57.370
  35,   41,   52.867151,  -96.531241,      -57.190
  36,   41,   52.868176,  -96.372706,      -57.190
  37,   41,   52.869089,  -96.214166,      -57.190
  38,   41,   52.869890,  -96.055623,      -57.190
  39,   41,   52.870579,  -95.897077,      -57.010
  40,   41,   52.871156,  -95.738529,      -57.010
  41,   41,   52.871622,  -95.579979,      -56.830
  42,   41,   52.871975,  -95.421427,      -56.830
  43,   41,   52.872217,  -95.262874,      -56.650
  44,   41,   52.872346,  -95.104320,      -56.650
   1,   42,   52.861352, -101.924221,      -58.630
   2,   42,   52.866182, -101.765886,      -58.630
   3,   42,   52.870901, -101.607532,      -58.630
   4,   42,   52.875507, -101.449160,      -58.450
   5,   42,   52.880002, -101.290771,      -58.270
   6,   42,   52.884385, -101.132364,      -58.270
   7,   42,   52.888656, -100.973941,      -58.270
   8,   42,   52.892815, -100.815501,      -58.090
   9,   42,   52.896862, -100.657045,      -58.090
  10,   42,   52.900797, -100.498574,      -57.910
  11,   42,   52.904620, -100.340088,      -57.910
  12,   42,   52.908331, -100.181587,      -57.910
  13,   42,   52.911931, -100.023072,      -57.730
  14,   42,   52.915418,  -99.864544,      -57.730
  15,   42,   52.918794,  -99.706002,      -57.550
  16,   42,   52.922058,  -99.547447,      -57.550
  17,   42,   52.925210,  -99.388880,      -57.370
  18,   42,   52.928249,  -99.230300,      -57.370
  19,   42,   52.931177,  -99.071710,      -57.370
  20,   42,   52.933993,  -98.913107,      -57.370
  21,   42,   52.936697,  -98.754495,      -57.370
  22,   42,   52.939290,  -98.595872,      -57.370
  23,   42,   52.941770,  -98.437239,      -57.370
  24,   42,   52.944138,  -98.278597,      -57.190
  25,   42,   52.946395,  -98.119945,      -57.190
  26,   42,   52.948539,  -97.961285,      -57.190
  27,   42,   52.950572,  -97.802618,      -57.370
  28,   42,   52.952492,  -97.643942,      -57.370
  29,   42,   52.954301,  -97.485259,      -57.370
  30,   42,   52.955998,  -97.326569,      -57.370
  31,   42,   52.957582,  -97.167873,      -57.370
  32,   42,   52.959055,  -97.009171,      -57.370
  33,   42,   52.960416,  -96.850464,      -57.370
  34,   42,   52.961665,  -96.691751,      -57.190
  35,   42,   52.962802,  -96.533034,      -57.190
  36,   42,   52.963827,  -96.374313,      -57.190
  37,   42,   52.964741,  -96.215588,      -57.190
  38,   42,   52.965542,  -96.056859,      -57.010
  39,   42,   52.966231,  -95.898128,      -57.010
  40,   42,   52.966808,  -95.739394,      -56.830
  41,   42,   52.967274,  -95.580658,      -56.830
  42,   42,   52.967627,  -95.421920,      -56.650
  43,   42,   52.967869,  -95.263182,      -56.650
  44,   42,   52.967999,  -95.104442,      -56.650
