   X,    Y,    Latitude,   Longitude, UGRD_201908060000
  10,   14,   50.186279, -100.324211,        5.383
  11,   14,   50.190085, -100.170740,        5.195
  12,   14,   50.193779, -100.017257,        4.883
  13,   14,   50.197361,  -99.863760,        4.383
  14,   14,   50.200832,  -99.710251,        3.383
  15,   14,   50.204192,  -99.556730,        1.820
  16,   14,   50.207440,  -99.403197,        0.133
  17,   14,   50.210577,  -99.249653,        0.133
  18,   14,   50.213603,  -99.096097,        0.758
  19,   14,   50.216517,  -98.942532,        1.383
  20,   14,   50.219320,  -98.788956,        1.508
  21,   14,   50.222011,  -98.635371,        0.570
  22,   14,   50.224591,  -98.481776,       -0.180
  23,   14,   50.227060,  -98.328172,        0.570
  24,   14,   50.229417,  -98.174560,        2.133
  25,   14,   50.231663,  -98.020940,        3.695
  26,   14,   50.233797,  -97.867311,        4.445
  27,   14,   50.235820,  -97.713676,        4.758
  28,   14,   50.237732,  -97.560033,        4.758
  29,   14,   50.239532,  -97.406384,        4.570
  30,   14,   50.241221,  -97.252729,        4.320
  31,   14,   50.242798,  -97.099068,        3.258
  32,   14,   50.244264,  -96.945401,        1.883
  33,   14,   50.245619,  -96.791730,        0.945
  34,   14,   50.246862,  -96.638054,        1.258
  35,   14,   50.247994,  -96.484374,        2.383
  36,   14,   50.249014,  -96.330690,        3.320
  37,   14,   50.249923,  -96.177002,        4.133
  38,   14,   50.250720,  -96.023312,        4.883
  39,   14,   50.251406,  -95.869618,        5.633
  40,   14,   50.251981,  -95.715923,        6.258
  41,   14,   50.252444,  -95.562226,        6.633
  42,   14,   50.252796,  -95.408527,        6.820
  43,   14,   50.253037,  -95.254827,        6.945
  44,   14,   50.253166,  -95.101127,        7.008
   1,   15,   50.245229, -101.712381,        4.695
   2,   15,   50.250038, -101.558875,        4.758
   3,   15,   50.254735, -101.405351,        4.945
   4,   15,   50.259321, -101.251811,        5.070
   5,   15,   50.263795, -101.098255,        5.070
   6,   15,   50.268158, -100.944683,        5.133
   7,   15,   50.272409, -100.791096,        5.195
   8,   15,   50.276550, -100.637494,        5.383
   9,   15,   50.280578, -100.483878,        5.320
  10,   15,   50.284496, -100.330247,        5.195
  11,   15,   50.288302, -100.176603,        4.945
  12,   15,   50.291996, -100.022946,        4.695
  13,   15,   50.295580,  -99.869275,        3.820
  14,   15,   50.299051,  -99.715593,        2.195
  15,   15,   50.302412,  -99.561898,        0.195
  16,   15,   50.305661,  -99.408191,       -0.617
  17,   15,   50.308798,  -99.254473,        0.070
  18,   15,   50.311825,  -99.100744,        0.883
  19,   15,   50.314739,  -98.947004,        1.445
  20,   15,   50.317543,  -98.793254,        1.445
  21,   15,   50.320235,  -98.639495,        0.383
  22,   15,   50.322815,  -98.485726,        0.383
  23,   15,   50.325284,  -98.331948,        1.445
  24,   15,   50.327642,  -98.178162,        3.008
  25,   15,   50.329888,  -98.024367,        4.008
  26,   15,   50.332023,  -97.870565,        4.383
  27,   15,   50.334047,  -97.716755,        4.570
  28,   15,   50.335958,  -97.562938,        4.508
  29,   15,   50.337759,  -97.409115,        4.258
  30,   15,   50.339448,  -97.255285,        3.758
  31,   15,   50.341026,  -97.101450,        1.820
  32,   15,   50.342492,  -96.947609,       -0.055
  33,   15,   50.343847,  -96.793763,       -0.242
  34,   15,   50.345090,  -96.639913,        0.508
  35,   15,   50.346222,  -96.486058,        1.570
  36,   15,   50.347243,  -96.332200,        2.695
  37,   15,   50.348152,  -96.178338,        3.758
  38,   15,   50.348950,  -96.024473,        4.695
  39,   15,   50.349636,  -95.870605,        5.633
  40,   15,   50.350211,  -95.716736,        6.195
  41,   15,   50.350674,  -95.562864,        6.508
  42,   15,   50.351026,  -95.408991,        6.695
  43,   15,   50.351266,  -95.255117,        6.758
  44,   15,   50.351396,  -95.101242,        6.820
   1,   16,   50.343346, -101.719996,        4.883
   2,   16,   50.348156, -101.566316,        5.008
   3,   16,   50.352854, -101.412619,        4.820
   4,   16,   50.357440, -101.258905,        4.945
   5,   16,   50.361916, -101.105175,        5.008
   6,   16,   50.366279, -100.951429,        5.133
   7,   16,   50.370532, -100.797669,        5.258
   8,   16,   50.374673, -100.643893,        5.258
   9,   16,   50.378702, -100.490102,        5.070
  10,   16,   50.382621, -100.336298,        4.883
  11,   16,   50.386427, -100.182480,        4.633
  12,   16,   50.390123, -100.028648,        4.258
  13,   16,   50.393707,  -99.874804,        3.008
  14,   16,   50.397179,  -99.720947,        0.945
  15,   16,   50.400540,  -99.567077,       -1.305
  16,   16,   50.403790,  -99.413196,       -0.680
  17,   16,   50.406928,  -99.259304,        0.258
  18,   16,   50.409955,  -99.105400,        1.195
  19,   16,   50.412870,  -98.951486,        1.695
  20,   16,   50.415674,  -98.797562,        1.070
  21,   16,   50.418367,  -98.643628,        0.508
  22,   16,   50.420948,  -98.489685,        1.008
  23,   16,   50.423417,  -98.335733,        2.258
  24,   16,   50.425776,  -98.181772,        3.633
  25,   16,   50.428022,  -98.027803,        4.195
  26,   16,   50.430158,  -97.873826,        4.383
  27,   16,   50.432181,  -97.719841,        4.445
  28,   16,   50.434094,  -97.565850,        4.320
  29,   16,   50.435895,  -97.411852,        4.133
  30,   16,   50.437584,  -97.257848,        3.320
  31,   16,   50.439162,  -97.103837,        1.008
  32,   16,   50.440629,  -96.949822,       -1.367
  33,   16,   50.441984,  -96.795801,       -0.930
  34,   16,   50.443227,  -96.641776,       -0.055
  35,   16,   50.444360,  -96.487747,        1.133
  36,   16,   50.445380,  -96.333714,        2.383
  37,   16,   50.446290,  -96.179677,        3.570
  38,   16,   50.447088,  -96.025637,        4.883
  39,   16,   50.447774,  -95.871595,        5.695
  40,   16,   50.448349,  -95.717550,        6.133
  41,   16,   50.448812,  -95.563504,        6.445
  42,   16,   50.449164,  -95.409456,        6.633
  43,   16,   50.449405,  -95.255407,        6.633
  44,   16,   50.449534,  -95.101357,        6.695
   1,   17,   50.441372, -101.727628,        4.633
   2,   17,   50.446182, -101.573774,        4.758
   3,   17,   50.450881, -101.419903,        4.820
   4,   17,   50.455468, -101.266015,        4.945
   5,   17,   50.459945, -101.112111,        5.070
   6,   17,   50.464309, -100.958191,        5.070
   7,   17,   50.468562, -100.804256,        5.195
   8,   17,   50.472704, -100.650306,        5.070
   9,   17,   50.476735, -100.496341,        4.820
  10,   17,   50.480654, -100.342362,        4.570
  11,   17,   50.484461, -100.188369,        4.383
  12,   17,   50.488157, -100.034363,        3.820
  13,   17,   50.491742,  -99.880344,        2.195
  14,   17,   50.495215,  -99.726313,        0.008
  15,   17,   50.498577,  -99.572269,       -1.117
  16,   17,   50.501827,  -99.418213,       -0.055
  17,   17,   50.504966,  -99.264146,        0.820
  18,   17,   50.507993,  -99.110068,        1.445
  19,   17,   50.510909,  -98.955979,        1.883
  20,   17,   50.513714,  -98.801880,        1.195
  21,   17,   50.516407,  -98.647771,        0.945
  22,   17,   50.518989,  -98.493653,        1.570
  23,   17,   50.521459,  -98.339526,        2.820
  24,   17,   50.523817,  -98.185390,        3.883
  25,   17,   50.526064,  -98.031246,        4.258
  26,   17,   50.528200,  -97.877094,        4.320
  27,   17,   50.530224,  -97.722934,        4.258
  28,   17,   50.532137,  -97.568768,        4.133
  29,   17,   50.533938,  -97.414595,        3.945
  30,   17,   50.535628,  -97.260416,        3.133
  31,   17,   50.537207,  -97.106230,        1.008
  32,   17,   50.538673,  -96.952040,       -1.992
  33,   17,   50.540029,  -96.797844,       -1.617
  34,   17,   50.541273,  -96.643644,       -0.555
  35,   17,   50.542405,  -96.489439,        0.945
  36,   17,   50.543426,  -96.335231,        2.508
  37,   17,   50.544336,  -96.181019,        3.945
  38,   17,   50.545133,  -96.026804,        5.070
  39,   17,   50.545820,  -95.872586,        5.695
  40,   17,   50.546395,  -95.718366,        6.070
  41,   17,   50.546859,  -95.564145,        6.383
  42,   17,   50.547211,  -95.409921,        6.445
  43,   17,   50.547451,  -95.255697,        6.508
  44,   17,   50.547580,  -95.101472,        6.508
   1,   18,   50.539305, -101.735277,        4.633
   2,   18,   50.544116, -101.581249,        4.758
   3,   18,   50.548816, -101.427203,        4.883
   4,   18,   50.553405, -101.273141,        4.945
   5,   18,   50.557882, -101.119062,        5.070
   6,   18,   50.562247, -100.964968,        5.070
   7,   18,   50.566501, -100.810858,        5.008
   8,   18,   50.570644, -100.656733,        4.758
   9,   18,   50.574675, -100.502594,        4.508
  10,   18,   50.578595, -100.348440,        4.320
  11,   18,   50.582403, -100.194273,        4.008
  12,   18,   50.586100, -100.040092,        3.320
  13,   18,   50.589685,  -99.885898,        1.883
  14,   18,   50.593159,  -99.731691,        0.258
  15,   18,   50.596522,  -99.577472,        0.133
  16,   18,   50.599772,  -99.423241,        0.820
  17,   18,   50.602912,  -99.268999,        1.570
  18,   18,   50.605940,  -99.114746,        2.070
  19,   18,   50.608856,  -98.960482,        1.945
  20,   18,   50.611662,  -98.806208,        1.133
  21,   18,   50.614355,  -98.651924,        1.195
  22,   18,   50.616937,  -98.497630,        2.195
  23,   18,   50.619408,  -98.343328,        3.633
  24,   18,   50.621767,  -98.189016,        4.070
  25,   18,   50.624014,  -98.034697,        4.195
  26,   18,   50.626151,  -97.880369,        4.195
  27,   18,   50.628175,  -97.726035,        4.070
  28,   18,   50.630088,  -97.571693,        3.945
  29,   18,   50.631890,  -97.417344,        3.820
  30,   18,   50.633580,  -97.262989,        3.070
  31,   18,   50.635159,  -97.108629,        1.383
  32,   18,   50.636626,  -96.954263,       -2.055
  33,   18,   50.637982,  -96.799891,       -2.117
  34,   18,   50.639226,  -96.645515,       -0.805
  35,   18,   50.640358,  -96.491135,        1.070
  36,   18,   50.641379,  -96.336751,        2.945
  37,   18,   50.642289,  -96.182364,        4.195
  38,   18,   50.643087,  -96.027973,        5.195
  39,   18,   50.643774,  -95.873580,        5.820
  40,   18,   50.644349,  -95.719184,        6.070
  41,   18,   50.644813,  -95.564787,        6.258
  42,   18,   50.645165,  -95.410388,        6.320
  43,   18,   50.645405,  -95.255988,        6.383
  44,   18,   50.645535,  -95.101588,        6.383
   1,   19,   50.637146, -101.742944,        4.758
   2,   19,   50.641958, -101.588741,        4.758
   3,   19,   50.646659, -101.434520,        4.883
   4,   19,   50.651248, -101.280283,        4.945
   5,   19,   50.655726, -101.126029,        5.008
   6,   19,   50.660093, -100.971760,        5.008
   7,   19,   50.664348, -100.817475,        4.758
   8,   19,   50.668491, -100.663175,        4.445
   9,   19,   50.672523, -100.508861,        4.133
  10,   19,   50.676444, -100.354532,        4.070
  11,   19,   50.680253, -100.200189,        3.758
  12,   19,   50.683950, -100.045833,        2.883
  13,   19,   50.687536,  -99.891464,        1.883
  14,   19,   50.691011,  -99.737081,        1.258
  15,   19,   50.694374,  -99.582687,        0.945
  16,   19,   50.697625,  -99.428281,        1.383
  17,   19,   50.700765,  -99.273863,        2.133
  18,   19,   50.703794,  -99.119434,        2.758
  19,   19,   50.706711,  -98.964995,        2.195
  20,   19,   50.709517,  -98.810545,        1.758
  21,   19,   50.712211,  -98.656085,        2.195
  22,   19,   50.714793,  -98.501616,        3.258
  23,   19,   50.717264,  -98.347138,        3.945
  24,   19,   50.719624,  -98.192651,        4.133
  25,   19,   50.721872,  -98.038156,        4.195
  26,   19,   50.724009,  -97.883653,        4.070
  27,   19,   50.726034,  -97.729142,        3.883
  28,   19,   50.727947,  -97.574624,        3.758
  29,   19,   50.729749,  -97.420100,        3.695
  30,   19,   50.731439,  -97.265569,        3.258
  31,   19,   50.733018,  -97.111032,        2.070
  32,   19,   50.734486,  -96.956490,       -1.492
  33,   19,   50.735842,  -96.801943,       -1.992
  34,   19,   50.737086,  -96.647391,       -0.805
  35,   19,   50.738219,  -96.492835,        1.383
  36,   19,   50.739240,  -96.338275,        3.383
  37,   19,   50.740150,  -96.183712,        4.633
  38,   19,   50.740948,  -96.029145,        5.445
  39,   19,   50.741635,  -95.874576,        5.883
  40,   19,   50.742210,  -95.720004,        6.008
  41,   19,   50.742674,  -95.565431,        6.195
  42,   19,   50.743026,  -95.410856,        6.258
  43,   19,   50.743267,  -95.256280,        6.320
  44,   19,   50.743396,  -95.101704,        6.383
   1,   20,   50.734895, -101.750628,        4.695
   2,   20,   50.739708, -101.596250,        4.758
   3,   20,   50.744409, -101.441854,        4.883
   4,   20,   50.749000, -101.287441,        4.945
   5,   20,   50.753478, -101.133013,        4.883
   6,   20,   50.757846, -100.978568,        4.758
   7,   20,   50.762101, -100.824108,        4.508
   8,   20,   50.766246, -100.669632,        4.133
   9,   20,   50.770278, -100.515142,        3.820
  10,   20,   50.774200, -100.360638,        3.820
  11,   20,   50.778009, -100.206119,        3.508
  12,   20,   50.781708, -100.051587,        2.633
  13,   20,   50.785294,  -99.897042,        1.383
  14,   20,   50.788770,  -99.742484,        0.883
  15,   20,   50.792133,  -99.587914,        1.258
  16,   20,   50.795386,  -99.433332,        1.883
  17,   20,   50.798526,  -99.278738,        2.570
  18,   20,   50.801555,  -99.124134,        3.133
  19,   20,   50.804473,  -98.969518,        2.570
  20,   20,   50.807279,  -98.814892,        2.445
  21,   20,   50.809974,  -98.660257,        2.820
  22,   20,   50.812557,  -98.505611,        3.633
  23,   20,   50.815028,  -98.350957,        4.133
  24,   20,   50.817388,  -98.196294,        4.195
  25,   20,   50.819637,  -98.041623,        4.070
  26,   20,   50.821774,  -97.886943,        3.883
  27,   20,   50.823799,  -97.732256,        3.695
  28,   20,   50.825713,  -97.577562,        3.633
  29,   20,   50.827515,  -97.422862,        3.570
  30,   20,   50.829206,  -97.268155,        3.320
  31,   20,   50.830785,  -97.113442,        2.383
  32,   20,   50.832253,  -96.958723,       -0.805
  33,   20,   50.833609,  -96.804000,       -1.555
  34,   20,   50.834854,  -96.649272,       -0.492
  35,   20,   50.835987,  -96.494539,        1.945
  36,   20,   50.837008,  -96.339803,        3.820
  37,   20,   50.837918,  -96.185063,        4.945
  38,   20,   50.838717,  -96.030320,        5.570
  39,   20,   50.839404,  -95.875574,        5.883
  40,   20,   50.839979,  -95.720826,        6.070
  41,   20,   50.840443,  -95.566076,        6.195
  42,   20,   50.840795,  -95.411325,        6.258
  43,   20,   50.841036,  -95.256573,        6.320
  44,   20,   50.841165,  -95.101820,        6.383
   1,   21,   50.832550, -101.758330,        4.633
   2,   21,   50.837364, -101.603776,        4.758
   3,   21,   50.842067, -101.449204,        4.883
   4,   21,   50.846658, -101.294616,        4.945
   5,   21,   50.851138, -101.140012,        4.820
   6,   21,   50.855506, -100.985391,        4.570
   7,   21,   50.859762, -100.830755,        4.258
   8,   21,   50.863907, -100.676104,        3.945
   9,   21,   50.867941, -100.521438,        3.758
  10,   21,   50.871863, -100.366757,        3.758
  11,   21,   50.875673, -100.212063,        3.508
  12,   21,   50.879372, -100.057355,        3.008
  13,   21,   50.882960,  -99.902633,        1.945
  14,   21,   50.886436,  -99.747899,        1.008
  15,   21,   50.889800,  -99.593153,        1.445
  16,   21,   50.893053,  -99.438395,        2.195
  17,   21,   50.896194,  -99.283625,        2.758
  18,   21,   50.899224,  -99.128844,        3.070
  19,   21,   50.902142,  -98.974052,        2.758
  20,   21,   50.904949,  -98.819250,        2.883
  21,   21,   50.907644,  -98.664438,        3.508
  22,   21,   50.910227,  -98.509616,        4.070
  23,   21,   50.912699,  -98.354785,        4.195
  24,   21,   50.915060,  -98.199945,        4.070
  25,   21,   50.917309,  -98.045097,        3.820
  26,   21,   50.919446,  -97.890241,        3.633
  27,   21,   50.921472,  -97.735378,        3.508
  28,   21,   50.923386,  -97.580507,        3.508
  29,   21,   50.925189,  -97.425630,        3.508
  30,   21,   50.926880,  -97.270746,        3.445
  31,   21,   50.928459,  -97.115857,        2.508
  32,   21,   50.929927,  -96.960961,        0.508
  33,   21,   50.931284,  -96.806061,       -0.430
  34,   21,   50.932528,  -96.651156,        0.133
  35,   21,   50.933662,  -96.496247,        2.633
  36,   21,   50.934683,  -96.341334,        4.258
  37,   21,   50.935594,  -96.186417,        5.195
  38,   21,   50.936392,  -96.031497,        5.633
  39,   21,   50.937079,  -95.876575,        5.945
  40,   21,   50.937655,  -95.721650,        6.133
  41,   21,   50.938119,  -95.566723,        6.258
  42,   21,   50.938471,  -95.411795,        6.320
  43,   21,   50.938712,  -95.256866,        6.383
  44,   21,   50.938841,  -95.101936,        6.383
   1,   22,   50.930113, -101.766049,        4.633
   2,   22,   50.934928, -101.611319,        4.695
   3,   22,   50.939631, -101.456572,        4.820
   4,   22,   50.944223, -101.301807,        4.945
   5,   22,   50.948704, -101.147027,        4.758
   6,   22,   50.953073, -100.992230,        4.570
   7,   22,   50.957330, -100.837418,        4.258
   8,   22,   50.961476, -100.682590,        4.008
   9,   22,   50.965510, -100.527748,        3.820
  10,   22,   50.969433, -100.372891,        3.633
  11,   22,   50.973244, -100.218020,        3.508
  12,   22,   50.976944, -100.063135,        3.070
  13,   22,   50.980532,  -99.908238,        1.633
  14,   22,   50.984008,  -99.753327,        0.945
  15,   22,   50.987373,  -99.598404,        1.445
  16,   22,   50.990627,  -99.443469,        2.383
  17,   22,   50.993768,  -99.288522,        3.133
  18,   22,   50.996799,  -99.133565,        2.695
  19,   22,   50.999718,  -98.978596,        2.508
  20,   22,   51.002525,  -98.823617,        2.945
  21,   22,   51.005220,  -98.668628,        3.945
  22,   22,   51.007804,  -98.513629,        4.195
  23,   22,   51.010277,  -98.358622,        4.070
  24,   22,   51.012638,  -98.203605,        3.820
  25,   22,   51.014887,  -98.048580,        3.633
  26,   22,   51.017025,  -97.893547,        3.508
  27,   22,   51.019051,  -97.738507,        3.383
  28,   22,   51.020965,  -97.583459,        3.383
  29,   22,   51.022768,  -97.428404,        3.445
  30,   22,   51.024460,  -97.273344,        3.320
  31,   22,   51.026040,  -97.118277,        2.758
  32,   22,   51.027508,  -96.963205,        1.945
  33,   22,   51.028865,  -96.808127,        1.445
  34,   22,   51.030110,  -96.653045,        1.570
  35,   22,   51.031243,  -96.497959,        3.445
  36,   22,   51.032265,  -96.342868,        4.695
  37,   22,   51.033175,  -96.187774,        5.383
  38,   22,   51.033974,  -96.032677,        5.758
  39,   22,   51.034661,  -95.877578,        6.070
  40,   22,   51.035237,  -95.722476,        6.258
  41,   22,   51.035701,  -95.567372,        6.320
  42,   22,   51.036053,  -95.412266,        6.383
  43,   22,   51.036294,  -95.257160,        6.383
  44,   22,   51.036423,  -95.102053,        6.445
   1,   23,   51.027582, -101.773786,        4.633
   2,   23,   51.032398, -101.618880,        4.695
   3,   23,   51.037102, -101.463956,        4.820
   4,   23,   51.041695, -101.309015,        4.883
   5,   23,   51.046176, -101.154058,        4.758
   6,   23,   51.050546, -100.999085,        4.508
   7,   23,   51.054804, -100.844096,        4.258
   8,   23,   51.058951, -100.689091,        3.883
   9,   23,   51.062986, -100.534072,        3.633
  10,   23,   51.066909, -100.379038,        3.383
  11,   23,   51.070721, -100.223991,        3.133
  12,   23,   51.074421, -100.068929,        2.383
  13,   23,   51.078010,  -99.913855,        0.508
  14,   23,   51.081487,  -99.758767,        0.633
  15,   23,   51.084853,  -99.603667,        1.508
  16,   23,   51.088107,  -99.448555,        2.508
  17,   23,   51.091249,  -99.293431,        3.133
  18,   23,   51.094280,  -99.138296,        2.695
  19,   23,   51.097199,  -98.983150,        2.508
  20,   23,   51.100007,  -98.827994,        2.945
  21,   23,   51.102703,  -98.672828,        4.070
  22,   23,   51.105288,  -98.517652,        4.008
  23,   23,   51.107761,  -98.362467,        3.820
  24,   23,   51.110122,  -98.207273,        3.570
  25,   23,   51.112372,  -98.052071,        3.383
  26,   23,   51.114510,  -97.896860,        3.383
  27,   23,   51.116536,  -97.741642,        3.320
  28,   23,   51.118451,  -97.586417,        3.320
  29,   23,   51.120255,  -97.431185,        3.320
  30,   23,   51.121946,  -97.275947,        3.133
  31,   23,   51.123526,  -97.120703,        2.945
  32,   23,   51.124995,  -96.965453,        2.445
  33,   23,   51.126352,  -96.810198,        2.133
  34,   23,   51.127597,  -96.654938,        3.008
  35,   23,   51.128731,  -96.499674,        4.258
  36,   23,   51.129753,  -96.344406,        5.133
  37,   23,   51.130664,  -96.189135,        5.633
  38,   23,   51.131462,  -96.033860,        5.945
  39,   23,   51.132150,  -95.878583,        6.133
  40,   23,   51.132725,  -95.723303,        6.258
  41,   23,   51.133189,  -95.568021,        6.383
  42,   23,   51.133542,  -95.412738,        6.445
  43,   23,   51.133783,  -95.257454,        6.445
  44,   23,   51.133912,  -95.102170,        6.445
   1,   24,   51.124958, -101.781541,        4.633
   2,   24,   51.129774, -101.626458,        4.695
   3,   24,   51.134480, -101.471357,        4.758
   4,   24,   51.139073, -101.316239,        4.758
   5,   24,   51.143555, -101.161105,        4.570
   6,   24,   51.147926, -101.005955,        4.258
   7,   24,   51.152185, -100.850789,        3.945
   8,   24,   51.156332, -100.695607,        3.570
   9,   24,   51.160368, -100.540411,        3.258
  10,   24,   51.164292, -100.385200,        3.070
  11,   24,   51.168104, -100.229975,        2.695
  12,   24,   51.171805, -100.074736,        1.633
  13,   24,   51.175395,  -99.919484,        0.258
  14,   24,   51.178873,  -99.764219,        0.695
  15,   24,   51.182239,  -99.608942,        1.695
  16,   24,   51.185493,  -99.453652,        2.508
  17,   24,   51.188636,  -99.298351,        2.695
  18,   24,   51.191668,  -99.143039,        2.633
  19,   24,   51.194588,  -98.987715,        3.008
  20,   24,   51.197396,  -98.832381,        3.758
  21,   24,   51.200092,  -98.677038,        3.883
  22,   24,   51.202677,  -98.521684,        3.758
  23,   24,   51.205151,  -98.366321,        3.570
  24,   24,   51.207512,  -98.210949,        3.383
  25,   24,   51.209762,  -98.055569,        3.258
  26,   24,   51.211901,  -97.900181,        3.258
  27,   24,   51.213928,  -97.744785,        3.258
  28,   24,   51.215843,  -97.589382,        3.195
  29,   24,   51.217647,  -97.433973,        3.070
  30,   24,   51.219339,  -97.278556,        3.195
  31,   24,   51.220919,  -97.123134,        3.133
  32,   24,   51.222388,  -96.967706,        2.758
  33,   24,   51.223745,  -96.812274,        2.445
  34,   24,   51.224991,  -96.656836,        3.695
  35,   24,   51.226125,  -96.501394,        4.945
  36,   24,   51.227147,  -96.345948,        5.695
  37,   24,   51.228058,  -96.190498,        5.945
  38,   24,   51.228857,  -96.035046,        6.133
  39,   24,   51.229544,  -95.879590,        6.195
  40,   24,   51.230120,  -95.724132,        6.258
  41,   24,   51.230584,  -95.568673,        6.320
  42,   24,   51.230936,  -95.413212,        6.445
  43,   24,   51.231177,  -95.257750,        6.445
  44,   24,   51.231307,  -95.102287,        6.508
   1,   25,   51.222239, -101.789313,        4.633
   2,   25,   51.227057, -101.634053,        4.633
   3,   25,   51.231763, -101.478775,        4.633
   4,   25,   51.236357, -101.323480,        4.570
   5,   25,   51.240840, -101.168168,        4.383
   6,   25,   51.245211, -101.012841,        4.008
   7,   25,   51.249471, -100.857497,        3.633
   8,   25,   51.253619, -100.702138,        3.133
   9,   25,   51.257655, -100.546764,        2.883
  10,   25,   51.261580, -100.391376,        2.883
  11,   25,   51.265394, -100.235973,        2.633
  12,   25,   51.269095, -100.080557,        1.133
  13,   25,   51.272685,  -99.925127,        0.820
  14,   25,   51.276164,  -99.769684,        1.195
  15,   25,   51.279530,  -99.614229,        2.008
  16,   25,   51.282786,  -99.458762,        2.570
  17,   25,   51.285929,  -99.303283,        2.695
  18,   25,   51.288961,  -99.147792,        2.570
  19,   25,   51.291881,  -98.992291,        2.883
  20,   25,   51.294690,  -98.836779,        4.008
  21,   25,   51.297387,  -98.681257,        3.695
  22,   25,   51.299973,  -98.525725,        3.508
  23,   25,   51.302446,  -98.370184,        3.383
  24,   25,   51.304808,  -98.214634,        3.258
  25,   25,   51.307059,  -98.059076,        3.195
  26,   25,   51.309198,  -97.903510,        3.195
  27,   25,   51.311225,  -97.747936,        3.070
  28,   25,   51.313141,  -97.592354,        2.945
  29,   25,   51.314945,  -97.436766,        2.945
  30,   25,   51.316637,  -97.281172,        3.258
  31,   25,   51.318218,  -97.125571,        3.320
  32,   25,   51.319687,  -96.969965,        3.258
  33,   25,   51.321044,  -96.814354,        3.195
  34,   25,   51.322290,  -96.658738,        4.320
  35,   25,   51.323424,  -96.503117,        5.320
  36,   25,   51.324447,  -96.347493,        5.945
  37,   25,   51.325357,  -96.191865,        6.133
  38,   25,   51.326157,  -96.036234,        6.195
  39,   25,   51.326844,  -95.880600,        6.195
  40,   25,   51.327420,  -95.724964,        6.195
  41,   25,   51.327884,  -95.569326,        6.258
  42,   25,   51.328237,  -95.413686,        6.320
  43,   25,   51.328478,  -95.258045,        6.383
  44,   25,   51.328607,  -95.102404,        6.445
   1,   26,   51.319426, -101.797103,        4.570
   2,   26,   51.324245, -101.641665,        4.570
   3,   26,   51.328951, -101.486210,        4.508
   4,   26,   51.333547, -101.330737,        4.445
   5,   26,   51.338030, -101.175248,        4.195
   6,   26,   51.342402, -101.019743,        3.945
   7,   26,   51.346663, -100.864221,        3.508
   8,   26,   51.350812, -100.708684,        2.883
   9,   26,   51.354849, -100.553132,        2.633
  10,   26,   51.358774, -100.397566,        2.570
  11,   26,   51.362588, -100.241985,        2.508
  12,   26,   51.366290, -100.086391,        1.695
  13,   26,   51.369881,  -99.930783,        1.320
  14,   26,   51.373360,  -99.775162,        1.570
  15,   26,   51.376728,  -99.619528,        2.195
  16,   26,   51.379983,  -99.463883,        2.508
  17,   26,   51.383127,  -99.308225,        2.883
  18,   26,   51.386160,  -99.152556,        3.320
  19,   26,   51.389081,  -98.996877,        3.820
  20,   26,   51.391890,  -98.841186,        3.820
  21,   26,   51.394587,  -98.685486,        3.570
  22,   26,   51.397173,  -98.529776,        3.383
  23,   26,   51.399647,  -98.374056,        3.320
  24,   26,   51.402010,  -98.218328,        3.195
  25,   26,   51.404261,  -98.062591,        3.070
  26,   26,   51.406400,  -97.906846,        3.008
  27,   26,   51.408428,  -97.751093,        2.945
  28,   26,   51.410344,  -97.595333,        3.008
  29,   26,   51.412148,  -97.439566,        3.133
  30,   26,   51.413841,  -97.283793,        3.195
  31,   26,   51.415422,  -97.128014,        3.445
  32,   26,   51.416891,  -96.972229,        3.883
  33,   26,   51.418249,  -96.816439,        4.258
  34,   26,   51.419495,  -96.660644,        5.070
  35,   26,   51.420629,  -96.504845,        5.695
  36,   26,   51.421652,  -96.349041,        6.008
  37,   26,   51.422562,  -96.193235,        6.133
  38,   26,   51.423362,  -96.037425,        6.133
  39,   26,   51.424049,  -95.881612,        6.133
  40,   26,   51.424625,  -95.725797,        6.070
  41,   26,   51.425090,  -95.569980,        6.133
  42,   26,   51.425442,  -95.414162,        6.133
  43,   26,   51.425683,  -95.258342,        6.258
  44,   26,   51.425813,  -95.102522,        6.383
   1,   27,   51.416518, -101.804912,        4.508
   2,   27,   51.421338, -101.649296,        4.445
   3,   27,   51.426046, -101.493662,        4.383
   4,   27,   51.430642, -101.338011,        4.258
   5,   27,   51.435126, -101.182344,        4.195
   6,   27,   51.439499, -101.026660,        3.945
   7,   27,   51.443760, -100.870960,        3.570
   8,   27,   51.447909, -100.715245,        3.133
   9,   27,   51.451947, -100.559515,        2.883
  10,   27,   51.455874, -100.403770,        2.820
  11,   27,   51.459688, -100.248011,        2.883
  12,   27,   51.463391, -100.092238,        2.320
  13,   27,   51.466982,  -99.936451,        1.758
  14,   27,   51.470462,  -99.780652,        1.445
  15,   27,   51.473830,  -99.624840,        1.945
  16,   27,   51.477086,  -99.469015,        2.445
  17,   27,   51.480231,  -99.313179,        3.133
  18,   27,   51.483264,  -99.157332,        3.883
  19,   27,   51.486185,  -99.001473,        4.258
  20,   27,   51.488995,  -98.845604,        3.758
  21,   27,   51.491693,  -98.689724,        3.570
  22,   27,   51.494279,  -98.533835,        3.445
  23,   27,   51.496754,  -98.377937,        3.258
  24,   27,   51.499117,  -98.222029,        3.070
