   X,    Y,    Latitude,   Longitude, VGRD_201908240000
  20,    6,   49.430279,  -98.754918,        0.871
  21,    6,   49.432965,  -98.602711,        1.246
  22,    6,   49.435541,  -98.450495,        1.684
  23,    6,   49.438005,  -98.298270,        2.184
  24,    6,   49.440358,  -98.146037,        2.809
  25,    6,   49.442600,  -97.993796,        3.309
  26,    6,   49.444731,  -97.841547,        3.809
  27,    6,   49.446750,  -97.689291,        4.184
  28,    6,   49.448659,  -97.537029,        4.434
  29,    6,   49.450456,  -97.384760,        4.746
  30,    6,   49.452142,  -97.232485,        4.809
  31,    6,   49.453716,  -97.080204,        4.934
  32,    6,   49.455180,  -96.927918,        5.246
  33,    6,   49.456532,  -96.775628,        5.684
  34,    6,   49.457773,  -96.623332,        6.496
  35,    6,   49.458903,  -96.471033,        6.934
  36,    6,   49.459921,  -96.318730,        7.496
  37,    6,   49.460829,  -96.166424,        8.121
  38,    6,   49.461625,  -96.014114,        8.684
  39,    6,   49.462310,  -95.861802,        9.309
  40,    6,   49.462883,  -95.709488,        9.934
  41,    6,   49.463346,  -95.557173,       10.371
  42,    6,   49.463697,  -95.404855,       10.246
  43,    6,   49.463937,  -95.252537,        6.996
  44,    6,   49.464066,  -95.100218,        3.309
   1,    7,   49.457033, -101.652079,       -0.691
   2,    7,   49.461833, -101.499947,       -0.504
   3,    7,   49.466522, -101.347799,       -0.379
   4,    7,   49.471100, -101.195634,       -0.379
   5,    7,   49.475567, -101.043454,       -0.316
   6,    7,   49.479922, -100.891259,       -0.379
   7,    7,   49.484166, -100.739049,       -0.379
   8,    7,   49.488300, -100.586824,       -0.441
   9,    7,   49.492321, -100.434586,       -0.441
  10,    7,   49.496232, -100.282333,       -0.566
  11,    7,   49.500032, -100.130068,       -0.504
  12,    7,   49.503720,  -99.977789,       -0.504
  13,    7,   49.507297,  -99.825498,       -0.441
  14,    7,   49.510763,  -99.673194,       -0.316
  15,    7,   49.514117,  -99.520879,       -0.254
  16,    7,   49.517361,  -99.368552,       -0.004
  17,    7,   49.520493,  -99.216215,        0.246
  18,    7,   49.523514,  -99.063866,        0.496
  19,    7,   49.526424,  -98.911508,        0.746
  20,    7,   49.529222,  -98.759139,        0.996
  21,    7,   49.531910,  -98.606761,        1.371
  22,    7,   49.534486,  -98.454374,        1.809
  23,    7,   49.536951,  -98.301978,        2.371
  24,    7,   49.539304,  -98.149574,        2.934
  25,    7,   49.541547,  -97.997162,        3.309
  26,    7,   49.543678,  -97.844742,        3.684
  27,    7,   49.545698,  -97.692315,        3.996
  28,    7,   49.547607,  -97.539882,        4.184
  29,    7,   49.549404,  -97.387442,        4.371
  30,    7,   49.551091,  -97.234995,        4.496
  31,    7,   49.552666,  -97.082544,        4.684
  32,    7,   49.554129,  -96.930086,        4.871
  33,    7,   49.555482,  -96.777625,        5.184
  34,    7,   49.556723,  -96.625158,        5.746
  35,    7,   49.557853,  -96.472687,        6.184
  36,    7,   49.558872,  -96.320213,        6.621
  37,    7,   49.559780,  -96.167735,        7.121
  38,    7,   49.560576,  -96.015255,        7.871
  39,    7,   49.561261,  -95.862772,        8.496
  40,    7,   49.561835,  -95.710286,        9.121
  41,    7,   49.562297,  -95.557799,        9.621
  42,    7,   49.562649,  -95.405311,        9.309
  43,    7,   49.562889,  -95.252821,        5.996
  44,    7,   49.563018,  -95.100331,        2.934
   1,    8,   49.555872, -101.659558,       -0.816
   2,    8,   49.560673, -101.507255,       -0.754
   3,    8,   49.565363, -101.354936,       -0.629
   4,    8,   49.569942, -101.202601,       -0.566
   5,    8,   49.574410, -101.050251,       -0.566
   6,    8,   49.578766, -100.897885,       -0.629
   7,    8,   49.583011, -100.745504,       -0.629
   8,    8,   49.587145, -100.593108,       -0.566
   9,    8,   49.591168, -100.440699,       -0.566
  10,    8,   49.595080, -100.288275,       -0.691
  11,    8,   49.598880, -100.135839,       -0.629
  12,    8,   49.602569,  -99.983389,       -0.504
  13,    8,   49.606147,  -99.830927,       -0.379
  14,    8,   49.609613,  -99.678452,       -0.254
  15,    8,   49.612969,  -99.525966,       -0.066
  16,    8,   49.616213,  -99.373468,        0.184
  17,    8,   49.619346,  -99.220959,        0.434
  18,    8,   49.622368,  -99.068440,        0.684
  19,    8,   49.625278,  -98.915910,        0.934
  20,    8,   49.628077,  -98.763370,        1.184
  21,    8,   49.630765,  -98.610821,        1.559
  22,    8,   49.633342,  -98.458262,        1.996
  23,    8,   49.635807,  -98.305695,        2.559
  24,    8,   49.638162,  -98.153119,        3.059
  25,    8,   49.640405,  -98.000536,        3.371
  26,    8,   49.642536,  -97.847945,        3.559
  27,    8,   49.644557,  -97.695346,        3.809
  28,    8,   49.646466,  -97.542741,        3.871
  29,    8,   49.648264,  -97.390129,        3.996
  30,    8,   49.649950,  -97.237512,        4.121
  31,    8,   49.651526,  -97.084888,        4.309
  32,    8,   49.652990,  -96.932260,        4.434
  33,    8,   49.654343,  -96.779626,        4.809
  34,    8,   49.655584,  -96.626988,        5.121
  35,    8,   49.656714,  -96.474346,        5.434
  36,    8,   49.657733,  -96.321700,        5.934
  37,    8,   49.658641,  -96.169050,        6.559
  38,    8,   49.659438,  -96.016398,        6.934
  39,    8,   49.660123,  -95.863743,        7.496
  40,    8,   49.660697,  -95.711086,        8.121
  41,    8,   49.661160,  -95.558427,        8.809
  42,    8,   49.661511,  -95.405767,        8.184
  43,    8,   49.661751,  -95.253106,        5.996
  44,    8,   49.661880,  -95.100444,        3.746
   1,    9,   49.654622, -101.667053,       -0.941
   2,    9,   49.659424, -101.514580,       -0.941
   3,    9,   49.664115, -101.362090,       -0.941
   4,    9,   49.668695, -101.209584,       -0.879
   5,    9,   49.673163, -101.057062,       -0.816
   6,    9,   49.677521, -100.904525,       -0.816
   7,    9,   49.681767, -100.751973,       -0.754
   8,    9,   49.685902, -100.599406,       -0.691
   9,    9,   49.689925, -100.446826,       -0.691
  10,    9,   49.693838, -100.294231,       -0.754
  11,    9,   49.697639, -100.141623,       -0.691
  12,    9,   49.701329,  -99.989002,       -0.566
  13,    9,   49.704908,  -99.836368,       -0.379
  14,    9,   49.708375,  -99.683722,       -0.129
  15,    9,   49.711731,  -99.531064,        0.121
  16,    9,   49.714976,  -99.378395,        0.371
  17,    9,   49.718110,  -99.225715,        0.621
  18,    9,   49.721132,  -99.073023,        0.871
  19,    9,   49.724043,  -98.920322,        1.121
  20,    9,   49.726843,  -98.767610,        1.371
  21,    9,   49.729531,  -98.614889,        1.746
  22,    9,   49.732109,  -98.462159,        2.121
  23,    9,   49.734575,  -98.309420,        2.621
  24,    9,   49.736929,  -98.156673,        2.996
  25,    9,   49.739173,  -98.003917,        3.246
  26,    9,   49.741305,  -97.851154,        3.434
  27,    9,   49.743326,  -97.698384,        3.559
  28,    9,   49.745235,  -97.545607,        3.621
