   X,    Y,    Latitude,   Longitude, HPBL_201907120000
  35,   13,   50.149673,  -96.482693,     2269.760
  36,   13,   50.150694,  -96.329183,     2007.520
  37,   13,   50.151602,  -96.175669,     2007.520
  38,   13,   50.152400,  -96.022153,     2263.680
  39,   13,   50.153086,  -95.868634,     2260.000
  40,   13,   50.153660,  -95.715112,     2254.720
  41,   13,   50.154123,  -95.561589,     2249.120
  42,   13,   50.154475,  -95.408065,     2249.120
  43,   13,   50.154715,  -95.254539,     2244.960
  44,   13,   50.154844,  -95.101013,     1985.600
   1,   14,   50.147021, -101.704784,     1089.600
   2,   14,   50.151829, -101.551450,      884.800
   3,   14,   50.156525, -101.398100,      495.200
   4,   14,   50.161110, -101.244733,      165.600
   5,   14,   50.165583, -101.091351,      810.240
   6,   14,   50.169945, -100.937952,      890.720
   7,   14,   50.174196, -100.784539,     1378.720
   8,   14,   50.178335, -100.631110,     2217.600
   9,   14,   50.182363, -100.477668,     2492.960
  10,   14,   50.186279, -100.324211,     2492.960
  11,   14,   50.190085, -100.170740,     2490.240
  12,   14,   50.193779, -100.017257,     1223.360
  13,   14,   50.197361,  -99.863760,     1228.640
  14,   14,   50.200832,  -99.710251,     1228.640
  15,   14,   50.204192,  -99.556730,      495.200
  16,   14,   50.207440,  -99.403197,      499.840
  17,   14,   50.210577,  -99.249653,      559.360
  18,   14,   50.213603,  -99.096097,      620.640
  19,   14,   50.216517,  -98.942532,      620.640
  20,   14,   50.219320,  -98.788956,      750.560
  21,   14,   50.222011,  -98.635371,     1412.640
  22,   14,   50.224591,  -98.481776,     1413.120
  23,   14,   50.227060,  -98.328172,       82.560
  24,   14,   50.229417,  -98.174560,      505.120
  25,   14,   50.231663,  -98.020940,      124.480
  26,   14,   50.233797,  -97.867311,      398.400
  27,   14,   50.235820,  -97.713676,      501.600
  28,   14,   50.237732,  -97.560033,      501.600
  29,   14,   50.239532,  -97.406384,     1001.280
  30,   14,   50.241221,  -97.252729,     1401.760
  31,   14,   50.242798,  -97.099068,     1578.720
  32,   14,   50.244264,  -96.945401,     1578.720
  33,   14,   50.245619,  -96.791730,     2015.200
  34,   14,   50.246862,  -96.638054,     2015.040
  35,   14,   50.247994,  -96.484374,     2011.840
  36,   14,   50.249014,  -96.330690,     2008.480
  37,   14,   50.249923,  -96.177002,     2008.480
  38,   14,   50.250720,  -96.023312,     2263.680
  39,   14,   50.251406,  -95.869618,     2260.640
  40,   14,   50.251981,  -95.715923,     2254.560
  41,   14,   50.252444,  -95.562226,     2254.560
  42,   14,   50.252796,  -95.408527,     2248.800
  43,   14,   50.253037,  -95.254827,     2244.800
  44,   14,   50.253166,  -95.101127,     1985.440
   1,   15,   50.245229, -101.712381,     1540.160
   2,   15,   50.250038, -101.558875,     1376.000
   3,   15,   50.254735, -101.405351,     1382.240
   4,   15,   50.259321, -101.251811,      810.240
   5,   15,   50.263795, -101.098255,      810.240
   6,   15,   50.268158, -100.944683,     1971.680
   7,   15,   50.272409, -100.791096,     1543.040
   8,   15,   50.276550, -100.637494,     1958.240
   9,   15,   50.280578, -100.483878,     2204.000
  10,   15,   50.284496, -100.330247,     2204.000
  11,   15,   50.288302, -100.176603,     2478.880
  12,   15,   50.291996, -100.022946,      543.840
  13,   15,   50.295580,  -99.869275,      545.920
  14,   15,   50.299051,  -99.715593,      545.920
  15,   15,   50.302412,  -99.561898,      495.200
  16,   15,   50.305661,  -99.408191,      675.200
  17,   15,   50.308798,  -99.254473,     1005.600
  18,   15,   50.311825,  -99.100744,     1005.600
  19,   15,   50.314739,  -98.947004,     1587.680
  20,   15,   50.317543,  -98.793254,     1588.480
  21,   15,   50.320235,  -98.639495,     1589.120
  22,   15,   50.322815,  -98.485726,       82.560
  23,   15,   50.325284,  -98.331948,       82.560
  24,   15,   50.327642,  -98.178162,       82.240
  25,   15,   50.329888,  -98.024367,      301.600
  26,   15,   50.332023,  -97.870565,      300.960
  27,   15,   50.334047,  -97.716755,      300.960
  28,   15,   50.335958,  -97.562938,      347.200
  29,   15,   50.337759,  -97.409115,      446.720
  30,   15,   50.339448,  -97.255285,     1113.120
  31,   15,   50.341026,  -97.101450,     1578.720
  32,   15,   50.342492,  -96.947609,     1249.600
  33,   15,   50.343847,  -96.793763,     1786.400
  34,   15,   50.345090,  -96.639913,     2273.920
  35,   15,   50.346222,  -96.486058,     2012.000
  36,   15,   50.347243,  -96.332200,     2012.000
  37,   15,   50.348152,  -96.178338,     2267.360
  38,   15,   50.348950,  -96.024473,     2264.800
  39,   15,   50.349636,  -95.870605,     2260.640
  40,   15,   50.350211,  -95.716736,     2260.160
  41,   15,   50.350674,  -95.562864,     2253.760
  42,   15,   50.351026,  -95.408991,     2247.680
  43,   15,   50.351266,  -95.255117,     2243.200
  44,   15,   50.351396,  -95.101242,     1983.520
   1,   16,   50.343346, -101.719996,     1740.320
   2,   16,   50.348156, -101.566316,     1748.960
   3,   16,   50.352854, -101.412619,     1754.560
   4,   16,   50.357440, -101.258905,     1753.760
   5,   16,   50.361916, -101.105175,     1753.760
   6,   16,   50.366279, -100.951429,     1971.680
   7,   16,   50.370532, -100.797669,     2488.480
   8,   16,   50.374673, -100.643893,     2203.840
   9,   16,   50.378702, -100.490102,     2203.840
  10,   16,   50.382621, -100.336298,     2477.920
  11,   16,   50.386427, -100.182480,     2472.000
  12,   16,   50.390123, -100.028648,      598.560
  13,   16,   50.393707,  -99.874804,      660.320
  14,   16,   50.397179,  -99.720947,      660.320
  15,   16,   50.400540,  -99.567077,      605.760
  16,   16,   50.403790,  -99.413196,      498.880
  17,   16,   50.406928,  -99.259304,      399.200
  18,   16,   50.409955,  -99.105400,      399.200
  19,   16,   50.412870,  -98.951486,     2278.880
  20,   16,   50.415674,  -98.797562,     2564.480
  21,   16,   50.418367,  -98.643628,      257.120
  22,   16,   50.420948,  -98.489685,      257.120
  23,   16,   50.423417,  -98.335733,       82.400
  24,   16,   50.425776,  -98.181772,       82.240
  25,   16,   50.428022,  -98.027803,      447.840
  26,   16,   50.430158,  -97.873826,      499.360
  27,   16,   50.432181,  -97.719841,      499.360
  28,   16,   50.434094,  -97.565850,      299.360
  29,   16,   50.435895,  -97.411852,      394.720
  30,   16,   50.437584,  -97.257848,      614.560
  31,   16,   50.439162,  -97.103837,      614.560
  32,   16,   50.440629,  -96.949822,     1249.600
  33,   16,   50.441984,  -96.795801,     1120.800
  34,   16,   50.443227,  -96.641776,     2016.320
  35,   16,   50.444360,  -96.487747,     2011.360
  36,   16,   50.445380,  -96.333714,     2011.360
  37,   16,   50.446290,  -96.179677,     2267.360
  38,   16,   50.447088,  -96.025637,     2264.960
  39,   16,   50.447774,  -95.871595,     2260.160
  40,   16,   50.448349,  -95.717550,     2257.920
  41,   16,   50.448812,  -95.563504,     2251.840
  42,   16,   50.449164,  -95.409456,     2246.080
  43,   16,   50.449405,  -95.255407,     2240.640
  44,   16,   50.449534,  -95.101357,     2240.640
   1,   17,   50.441372, -101.727628,     2219.360
   2,   17,   50.446182, -101.573774,     2227.680
   3,   17,   50.450881, -101.419903,     1977.120
   4,   17,   50.455468, -101.266015,     1977.120
   5,   17,   50.459945, -101.112111,     2223.520
   6,   17,   50.464309, -100.958191,     2495.520
   7,   17,   50.468562, -100.804256,     2488.480
   8,   17,   50.472704, -100.650306,     2199.200
   9,   17,   50.476735, -100.496341,     2199.200
  10,   17,   50.480654, -100.342362,     2474.240
  11,   17,   50.484461, -100.188369,     2467.840
  12,   17,   50.488157, -100.034363,      596.640
  13,   17,   50.491742,  -99.880344,      596.640
  14,   17,   50.495215,  -99.726313,      657.280
  15,   17,   50.498577,  -99.572269,      729.280
  16,   17,   50.501827,  -99.418213,      498.880
  17,   17,   50.504966,  -99.264146,     2014.720
  18,   17,   50.507993,  -99.110068,     2014.720
  19,   17,   50.510909,  -98.955979,     2275.200
  20,   17,   50.513714,  -98.801880,     2560.640
  21,   17,   50.516407,  -98.647771,      211.360
  22,   17,   50.518989,  -98.493653,      211.360
  23,   17,   50.521459,  -98.339526,       82.240
  24,   17,   50.523817,  -98.185390,      301.600
  25,   17,   50.526064,  -98.031246,      447.840
  26,   17,   50.528200,  -97.877094,      500.000
  27,   17,   50.530224,  -97.722934,      253.600
  28,   17,   50.532137,  -97.568768,      345.440
  29,   17,   50.533938,  -97.414595,      394.240
  30,   17,   50.535628,  -97.260416,      555.520
  31,   17,   50.537207,  -97.106230,      555.520
  32,   17,   50.538673,  -96.952040,      746.080
  33,   17,   50.540029,  -96.797844,     1120.800
  34,   17,   50.541273,  -96.643644,     2013.760
  35,   17,   50.542405,  -96.489439,     2013.760
  36,   17,   50.543426,  -96.335231,     2011.360
  37,   17,   50.544336,  -96.181019,     2266.880
  38,   17,   50.545133,  -96.026804,     2263.360
  39,   17,   50.545820,  -95.872586,     2263.360
  40,   17,   50.546395,  -95.718366,     2257.920
  41,   17,   50.546859,  -95.564145,     2536.160
  42,   17,   50.547211,  -95.409921,     2842.880
  43,   17,   50.547451,  -95.255697,     2835.840
  44,   17,   50.547580,  -95.101472,     2835.840
   1,   18,   50.539305, -101.735277,     2221.440
   2,   18,   50.544116, -101.581249,     2225.120
   3,   18,   50.548816, -101.427203,     2222.080
   4,   18,   50.553405, -101.273141,     2222.080
   5,   18,   50.557882, -101.119062,     2214.560
   6,   18,   50.562247, -100.964968,     2207.200
   7,   18,   50.566501, -100.810858,     2202.240
   8,   18,   50.570644, -100.656733,     2202.240
   9,   18,   50.574675, -100.502594,     2192.960
  10,   18,   50.578595, -100.348440,     2192.320
  11,   18,   50.582403, -100.194273,     2462.880
  12,   18,   50.586100, -100.040092,      594.560
  13,   18,   50.589685,  -99.885898,      594.560
  14,   18,   50.593159,  -99.731691,     1206.240
  15,   18,   50.596522,  -99.577472,     1740.800
  16,   18,   50.599772,  -99.423241,     1568.320
  17,   18,   50.602912,  -99.268999,     1568.320
  18,   18,   50.605940,  -99.114746,     1785.120
  19,   18,   50.608856,  -98.960482,     2273.120
  20,   18,   50.611662,  -98.806208,     2560.480
  21,   18,   50.614355,  -98.651924,      124.000
  22,   18,   50.616937,  -98.497630,      124.000
  23,   18,   50.619408,  -98.343328,       82.080
  24,   18,   50.621767,  -98.189016,      209.920
  25,   18,   50.624014,  -98.034697,      500.000
  26,   18,   50.626151,  -97.880369,      500.000
  27,   18,   50.628175,  -97.726035,      345.440
  28,   18,   50.630088,  -97.571693,      393.760
  29,   18,   50.631890,  -97.417344,      445.280
  30,   18,   50.633580,  -97.262989,      445.280
  31,   18,   50.635159,  -97.108629,      556.160
  32,   18,   50.636626,  -96.954263,      681.120
  33,   18,   50.637982,  -96.799891,      906.240
  34,   18,   50.639226,  -96.645515,     1407.840
  35,   18,   50.640358,  -96.491135,     1407.840
  36,   18,   50.641379,  -96.336751,     2011.520
  37,   18,   50.642289,  -96.182364,     2265.760
  38,   18,   50.643087,  -96.027973,     2260.480
  39,   18,   50.643774,  -95.873580,     2260.480
  40,   18,   50.644349,  -95.719184,     3560.960
  41,   18,   50.644813,  -95.564787,     2536.160
  42,   18,   50.645165,  -95.410388,     2841.120
  43,   18,   50.645405,  -95.255988,     2841.120
  44,   18,   50.645535,  -95.101588,     2833.760
   1,   19,   50.637146, -101.742944,     2219.520
   2,   19,   50.641958, -101.588741,     1968.800
   3,   19,   50.646659, -101.434520,     2214.080
   4,   19,   50.651248, -101.280283,     2214.080
   5,   19,   50.655726, -101.126029,     2206.080
   6,   19,   50.660093, -100.971760,     2199.200
   7,   19,   50.664348, -100.817475,     2194.560
   8,   19,   50.668491, -100.663175,     2194.560
   9,   19,   50.672523, -100.508861,     2192.960
  10,   19,   50.676444, -100.354532,     1940.320
  11,   19,   50.680253, -100.200189,     2182.240
  12,   19,   50.683950, -100.045833,     2182.240
  13,   19,   50.687536,  -99.891464,     1932.000
  14,   19,   50.691011,  -99.737081,     1528.320
  15,   19,   50.694374,  -99.582687,     1750.400
  16,   19,   50.697625,  -99.428281,     1774.720
  17,   19,   50.700765,  -99.273863,     1774.720
  18,   19,   50.703794,  -99.119434,     1785.120
  19,   19,   50.706711,  -98.964995,     2015.200
  20,   19,   50.709517,  -98.810545,     2277.120
  21,   19,   50.712211,  -98.656085,     2277.120
  22,   19,   50.714793,  -98.501616,      255.520
  23,   19,   50.717264,  -98.347138,       81.760
  24,   19,   50.719624,  -98.192651,      447.360
  25,   19,   50.721872,  -98.038156,      447.360
  26,   19,   50.724009,  -97.883653,      299.520
  27,   19,   50.726034,  -97.729142,      444.480
  28,   19,   50.727947,  -97.574624,      444.640
  29,   19,   50.729749,  -97.420100,      498.560
  30,   19,   50.731439,  -97.265569,      498.560
  31,   19,   50.733018,  -97.111032,      616.160
  32,   19,   50.734486,  -96.956490,      681.600
  33,   19,   50.735842,  -96.801943,      620.160
  34,   19,   50.737086,  -96.647391,      620.160
  35,   19,   50.738219,  -96.492835,      682.080
  36,   19,   50.739240,  -96.338275,     2011.200
  37,   19,   50.740150,  -96.183712,     2264.000
  38,   19,   50.740948,  -96.029145,     2264.000
  39,   19,   50.741635,  -95.874576,     3564.800
  40,   19,   50.742210,  -95.720004,     3556.640
  41,   19,   50.742674,  -95.565431,     2534.080
  42,   19,   50.743026,  -95.410856,     2841.120
  43,   19,   50.743267,  -95.256280,     2840.160
  44,   19,   50.743396,  -95.101704,     2832.640
   1,   20,   50.734895, -101.750628,     1965.920
   2,   20,   50.739708, -101.596250,     1965.120
   3,   20,   50.744409, -101.441854,     1965.120
   4,   20,   50.749000, -101.287441,     1736.160
   5,   20,   50.753478, -101.133013,     1949.440
   6,   20,   50.757846, -100.978568,     1942.880
   7,   20,   50.762101, -100.824108,     1719.680
   8,   20,   50.766246, -100.669632,     1719.680
   9,   20,   50.770278, -100.515142,     1940.320
  10,   20,   50.774200, -100.360638,     1940.320
  11,   20,   50.778009, -100.206119,     1523.840
  12,   20,   50.781708, -100.051587,     1523.840
  13,   20,   50.785294,  -99.897042,     1722.560
  14,   20,   50.788770,  -99.742484,     1543.200
  15,   20,   50.792133,  -99.587914,     1765.120
  16,   20,   50.795386,  -99.433332,     1765.120
  17,   20,   50.798526,  -99.278738,     1780.480
  18,   20,   50.801555,  -99.124134,     1784.640
  19,   20,   50.804473,  -98.969518,     2015.200
  20,   20,   50.807279,  -98.814892,      210.080
  21,   20,   50.809974,  -98.660257,      210.080
  22,   20,   50.812557,  -98.505611,      123.200
  23,   20,   50.815028,  -98.350957,      500.640
  24,   20,   50.817388,  -98.196294,      499.360
  25,   20,   50.819637,  -98.041623,      499.360
  26,   20,   50.821774,  -97.886943,      553.920
  27,   20,   50.823799,  -97.732256,      444.480
  28,   20,   50.825713,  -97.577562,      553.280
  29,   20,   50.827515,  -97.422862,      553.280
  30,   20,   50.829206,  -97.268155,      614.240
  31,   20,   50.830785,  -97.113442,      679.520
  32,   20,   50.832253,  -96.958723,      748.160
  33,   20,   50.833609,  -96.804000,      682.240
  34,   20,   50.834854,  -96.649272,      682.240
  35,   20,   50.835987,  -96.494539,      682.080
  36,   20,   50.837008,  -96.339803,     1578.720
  37,   20,   50.837918,  -96.185063,     3571.840
  38,   20,   50.838717,  -96.030320,     3571.840
  39,   20,   50.839404,  -95.875574,     3562.560
  40,   20,   50.839979,  -95.720826,     2538.560
  41,   20,   50.840443,  -95.566076,     3187.680
  42,   20,   50.840795,  -95.411325,     3187.680
  43,   20,   50.841036,  -95.256573,     2525.760
  44,   20,   50.841165,  -95.101820,     2830.720
   1,   21,   50.832550, -101.758330,     1965.920
   2,   21,   50.837364, -101.603776,     1964.000
   3,   21,   50.842067, -101.449204,     1964.000
   4,   21,   50.846658, -101.294616,     1955.520
   5,   21,   50.851138, -101.140012,     1723.840
   6,   21,   50.855506, -100.985391,     1718.720
   7,   21,   50.859762, -100.830755,     1718.720
   8,   21,   50.863907, -100.676104,     1524.800
   9,   21,   50.867941, -100.521438,     1722.080
  10,   21,   50.871863, -100.366757,     1526.560
  11,   21,   50.875673, -100.212063,     1526.560
  12,   21,   50.879372, -100.057355,     1539.040
  13,   21,   50.882960,  -99.902633,     1546.880
  14,   21,   50.886436,  -99.747899,     1762.880
  15,   21,   50.889800,  -99.593153,     1778.400
  16,   21,   50.893053,  -99.438395,     1778.400
  17,   21,   50.896194,  -99.283625,     1784.000
  18,   21,   50.899224,  -99.128844,     1784.640
  19,   21,   50.902142,  -98.974052,     1582.560
  20,   21,   50.904949,  -98.819250,     1582.560
  21,   21,   50.907644,  -98.664438,      397.280
  22,   21,   50.910227,  -98.509616,      500.800
  23,   21,   50.912699,  -98.354785,      555.680
  24,   21,   50.915060,  -98.199945,      613.120
  25,   21,   50.917309,  -98.045097,      613.120
  26,   21,   50.919446,  -97.890241,      611.840
  27,   21,   50.921472,  -97.735378,      496.960
  28,   21,   50.923386,  -97.580507,      553.280
  29,   21,   50.925189,  -97.425630,      613.120
  30,   21,   50.926880,  -97.270746,      677.440
  31,   21,   50.928459,  -97.115857,      746.880
  32,   21,   50.929927,  -96.960961,      748.800
  33,   21,   50.931284,  -96.806061,      748.800
  34,   21,   50.932528,  -96.651156,      504.160
  35,   21,   50.933662,  -96.496247,      681.760
  36,   21,   50.934683,  -96.341334,     1578.720
  37,   21,   50.935594,  -96.186417,     1577.760
  38,   21,   50.936392,  -96.031497,     2549.760
  39,   21,   50.937079,  -95.876575,     2544.000
  40,   21,   50.937655,  -95.721650,     2538.400
  41,   21,   50.938119,  -95.566723,     3186.080
  42,   21,   50.938471,  -95.411795,     3186.080
  43,   21,   50.938712,  -95.256866,     2525.760
  44,   21,   50.938841,  -95.101936,     2829.280
   1,   22,   50.930113, -101.766049,     1964.480
   2,   22,   50.934928, -101.611319,     1964.480
   3,   22,   50.939631, -101.456572,     2493.920
   4,   22,   50.944223, -101.301807,     1956.000
   5,   22,   50.948704, -101.147027,     1724.960
   6,   22,   50.953073, -100.992230,     1723.360
   7,   22,   50.957330, -100.837418,     1723.360
   8,   22,   50.961476, -100.682590,     1533.120
   9,   22,   50.965510, -100.527748,     1537.920
  10,   22,   50.969433, -100.372891,     1538.720
  11,   22,   50.973244, -100.218020,     1538.720
  12,   22,   50.976944, -100.063135,     1539.040
  13,   22,   50.980532,  -99.908238,     1770.400
  14,   22,   50.984008,  -99.753327,     1780.480
  15,   22,   50.987373,  -99.598404,     1780.480
  16,   22,   50.990627,  -99.443469,     1785.600
  17,   22,   50.993768,  -99.288522,     1582.240
  18,   22,   50.996799,  -99.133565,     1582.240
  19,   22,   50.999718,  -98.978596,      558.720
  20,   22,   51.002525,  -98.823617,      558.720
  21,   22,   51.005220,  -98.668628,      397.280
  22,   22,   51.007804,  -98.513629,      556.320
  23,   22,   51.010277,  -98.358622,      554.720
  24,   22,   51.012638,  -98.203605,      554.720
  25,   22,   51.014887,  -98.048580,      674.080
  26,   22,   51.017025,  -97.893547,      497.120
  27,   22,   51.019051,  -97.738507,      552.960
  28,   22,   51.020965,  -97.583459,      552.960
  29,   22,   51.022768,  -97.428404,      613.120
  30,   22,   51.024460,  -97.273344,      744.480
  31,   22,   51.026040,  -97.118277,      821.760
  32,   22,   51.027508,  -96.963205,     1253.760
  33,   22,   51.028865,  -96.808127,     1253.760
  34,   22,   51.030110,  -96.653045,     2273.760
  35,   22,   51.031243,  -96.497959,      747.680
  36,   22,   51.032265,  -96.342868,     1577.760
  37,   22,   51.033175,  -96.187774,     1577.760
  38,   22,   51.033974,  -96.032677,     2548.960
  39,   22,   51.034661,  -95.877578,     2543.520
  40,   22,   51.035237,  -95.722476,     3191.680
  41,   22,   51.035701,  -95.567372,     3191.680
  42,   22,   51.036053,  -95.412266,     3183.840
  43,   22,   51.036294,  -95.257160,     2836.000
  44,   22,   51.036423,  -95.102053,     2829.280
   1,   23,   51.027582, -101.773786,     2494.240
   2,   23,   51.032398, -101.618880,     2494.240
   3,   23,   51.037102, -101.463956,     2493.920
   4,   23,   51.041695, -101.309015,     2207.360
   5,   23,   51.046176, -101.154058,     1951.520
   6,   23,   51.050546, -100.999085,     1951.520
   7,   23,   51.054804, -100.844096,     1537.600
   8,   23,   51.058951, -100.689091,     1374.880
   9,   23,   51.062986, -100.534072,     1553.600
  10,   23,   51.066909, -100.379038,     1557.760
  11,   23,   51.070721, -100.223991,     1557.760
  12,   23,   51.074421, -100.068929,     1561.760
  13,   23,   51.078010,  -99.913855,     1770.400
  14,   23,   51.081487,  -99.758767,     1584.640
  15,   23,   51.084853,  -99.603667,     1584.640
  16,   23,   51.088107,  -99.448555,     1787.040
  17,   23,   51.091249,  -99.293431,     1582.720
  18,   23,   51.094280,  -99.138296,     1407.040
  19,   23,   51.097199,  -98.983150,     1407.040
  20,   23,   51.100007,  -98.827994,      558.560
  21,   23,   51.102703,  -98.672828,      617.280
  22,   23,   51.105288,  -98.517652,      556.320
  23,   23,   51.107761,  -98.362467,      553.760
  24,   23,   51.110122,  -98.207273,      553.760
  25,   23,   51.112372,  -98.052071,      611.520
  26,   23,   51.114510,  -97.896860,      552.960
  27,   23,   51.116536,  -97.741642,      612.480
  28,   23,   51.118451,  -97.586417,      612.480
  29,   23,   51.120255,  -97.431185,      676.160
  30,   23,   51.121946,  -97.275947,      744.480
  31,   23,   51.123526,  -97.120703,     1005.440
  32,   23,   51.124995,  -96.965453,     1005.440
  33,   23,   51.126352,  -96.810198,     1253.920
  34,   23,   51.127597,  -96.654938,     2562.240
  35,   23,   51.128731,  -96.499674,      680.800
  36,   23,   51.129753,  -96.344406,      680.800
  37,   23,   51.130664,  -96.189135,     1576.480
  38,   23,   51.131462,  -96.033860,     2862.240
  39,   23,   51.132150,  -95.878583,     2856.000
  40,   23,   51.132725,  -95.723303,     3188.960
  41,   23,   51.133189,  -95.568021,     3188.960
  42,   23,   51.133542,  -95.412738,     2841.120
  43,   23,   51.133783,  -95.257454,     2834.080
  44,   23,   51.133912,  -95.102170,     2828.480
   1,   24,   51.124958, -101.781541,     2804.480
   2,   24,   51.129774, -101.626458,     2804.480
   3,   24,   51.134480, -101.471357,     2217.440
   4,   24,   51.139073, -101.316239,     2207.360
   5,   24,   51.143555, -101.161105,     2479.200
   6,   24,   51.147926, -101.005955,     2479.200
   7,   24,   51.152185, -100.850789,     1961.120
   8,   24,   51.156332, -100.695607,     1751.360
   9,   24,   51.160368, -100.540411,     1563.680
  10,   24,   51.164292, -100.385200,     1563.680
  11,   24,   51.168104, -100.229975,     1571.840
  12,   24,   51.171805, -100.074736,     1577.920
  13,   24,   51.175395,  -99.919484,     1583.040
  14,   24,   51.178873,  -99.764219,     1584.640
  15,   24,   51.182239,  -99.608942,     1406.400
  16,   24,   51.185493,  -99.453652,     1406.240
  17,   24,   51.188636,  -99.298351,     1406.720
  18,   24,   51.191668,  -99.143039,     1407.200
  19,   24,   51.194588,  -98.987715,     1407.200
  20,   24,   51.197396,  -98.832381,     1252.640
  21,   24,   51.200092,  -98.677038,      616.000
  22,   24,   51.202677,  -98.521684,      555.360
  23,   24,   51.205151,  -98.366321,      613.120
  24,   24,   51.207512,  -98.210949,      813.280
  25,   24,   51.209762,  -98.055569,      739.200
  26,   24,   51.211901,  -97.900181,      674.240
  27,   24,   51.213928,  -97.744785,      674.240
  28,   24,   51.215843,  -97.589382,      741.600
  29,   24,   51.217647,  -97.433973,      817.120
  30,   24,   51.219339,  -97.278556,      819.520
  31,   24,   51.220919,  -97.123134,     1005.440
  32,   24,   51.222388,  -96.967706,     1119.840
  33,   24,   51.223745,  -96.812274,     2014.880
  34,   24,   51.224991,  -96.656836,      348.800
  35,   24,   51.226125,  -96.501394,      558.400
  36,   24,   51.227147,  -96.345948,      558.400
  37,   24,   51.228058,  -96.190498,     1575.200
  38,   24,   51.228857,  -96.035046,     2862.240
  39,   24,   51.229544,  -95.879590,     2853.280
  40,   24,   51.230120,  -95.724132,     2853.280
  41,   24,   51.230584,  -95.568673,     3186.080
  42,   24,   51.230936,  -95.413212,     2838.880
  43,   24,   51.231177,  -95.257750,     2832.800
  44,   24,   51.231307,  -95.102287,     2827.840
   1,   25,   51.222239, -101.789313,     3491.040
   2,   25,   51.227057, -101.634053,     3141.280
   3,   25,   51.231763, -101.478775,     3134.080
   4,   25,   51.236357, -101.323480,     3119.520
   5,   25,   51.240840, -101.168168,     2479.200
   6,   25,   51.245211, -101.012841,     2469.280
   7,   25,   51.249471, -100.857497,     2200.960
   8,   25,   51.253619, -100.702138,     1548.160
   9,   25,   51.257655, -100.546764,     1238.400
  10,   25,   51.261580, -100.391376,     1238.400
  11,   25,   51.265394, -100.235973,     1247.840
  12,   25,   51.269095, -100.080557,     1407.040
  13,   25,   51.272685,  -99.925127,     1407.840
  14,   25,   51.276164,  -99.769684,     1407.840
  15,   25,   51.279530,  -99.614229,     1406.400
  16,   25,   51.282786,  -99.458762,     1117.440
  17,   25,   51.285929,  -99.303283,     1118.240
  18,   25,   51.288961,  -99.147792,     1118.240
  19,   25,   51.291881,  -98.992291,     1118.880
  20,   25,   51.294690,  -98.836779,     1003.680
  21,   25,   51.297387,  -98.681257,      499.360
  22,   25,   51.299973,  -98.525725,      613.120
  23,   25,   51.302446,  -98.370184,      613.120
  24,   25,   51.304808,  -98.214634,      895.680
  25,   25,   51.307059,  -98.059076,      896.160
  26,   25,   51.309198,  -97.903510,      897.920
  27,   25,   51.311225,  -97.747936,      897.920
  28,   25,   51.313141,  -97.592354,      817.120
  29,   25,   51.314945,  -97.436766,      901.920
  30,   25,   51.316637,  -97.281172,     1004.160
  31,   25,   51.318218,  -97.125571,     1004.160
  32,   25,   51.319687,  -96.969965,     1253.920
  33,   25,   51.321044,  -96.814354,     2876.000
  34,   25,   51.322290,  -96.658738,     2875.360
  35,   25,   51.323424,  -96.503117,     2870.240
  36,   25,   51.324447,  -96.347493,     2870.240
  37,   25,   51.325357,  -96.191865,     1246.240
  38,   25,   51.326157,  -96.036234,     3200.480
  39,   25,   51.326844,  -95.880600,     2853.280
  40,   25,   51.327420,  -95.724964,     3191.520
  41,   25,   51.327884,  -95.569326,     3544.000
  42,   25,   51.328237,  -95.413686,     3175.840
  43,   25,   51.328478,  -95.258045,     2830.400
  44,   25,   51.328607,  -95.102404,     2830.400
   1,   26,   51.319426, -101.797103,     2808.640
   2,   26,   51.324245, -101.641665,     3138.240
   3,   26,   51.328951, -101.486210,     2488.800
   4,   26,   51.333547, -101.330737,     3107.200
   5,   26,   51.338030, -101.175248,     3107.200
   6,   26,   51.342402, -101.019743,     2469.280
   7,   26,   51.346663, -100.864221,     1938.400
   8,   26,   51.350812, -100.708684,     1538.560
   9,   26,   51.354849, -100.553132,     1234.720
  10,   26,   51.358774, -100.397566,     1234.720
  11,   26,   51.362588, -100.241985,     1114.080
  12,   26,   51.366290, -100.086391,     1119.040
  13,   26,   51.369881,  -99.930783,     1252.160
  14,   26,   51.373360,  -99.775162,     1252.160
  15,   26,   51.376728,  -99.619528,     1405.280
  16,   26,   51.379983,  -99.463883,     1117.440
  17,   26,   51.383127,  -99.308225,     1003.360
  18,   26,   51.386160,  -99.152556,     1003.360
  19,   26,   51.389081,  -98.996877,      902.720
  20,   26,   51.391890,  -98.841186,      499.360
  21,   26,   51.394587,  -98.685486,      676.320
  22,   26,   51.397173,  -98.529776,      676.320
  23,   26,   51.399647,  -98.374056,      814.560
  24,   26,   51.402010,  -98.218328,      895.680
  25,   26,   51.404261,  -98.062591,     1109.440
  26,   26,   51.406400,  -97.906846,      999.200
  27,   26,   51.408428,  -97.751093,      999.200
  28,   26,   51.410344,  -97.595333,     1001.920
  29,   26,   51.412148,  -97.439566,     1004.160
  30,   26,   51.413841,  -97.283793,     1119.040
  31,   26,   51.415422,  -97.128014,     1119.040
  32,   26,   51.416891,  -96.972229,     1253.920
  33,   26,   51.418249,  -96.816439,     2554.880
  34,   26,   51.419495,  -96.660644,     2872.640
